"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NHLBI",4,3,0,0,1,2,1,0,0,1,2,1,0,0,1,"03/14/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/14/2017"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/14/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/14/2017"
"All DACs",108,94,12,1,1,21,16,8,1,1,20,15,8,1,1,"03/14/2017"
"CDAC",6,6,0,0,0,5,5,0,0,0,5,5,0,0,0,"03/15/2017"
"ES DAC",3,1,0,2,0,1,1,0,1,0,1,1,0,1,0,"03/15/2017"
"JAAMH",82,47,0,35,0,11,9,0,5,0,10,8,0,5,0,"03/15/2017"
"NCI DAC",177,67,104,5,1,13,10,4,2,1,13,10,4,2,1,"03/15/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/15/2017"
"NHGRI",129,10,119,0,0,8,4,4,0,0,8,4,4,0,0,"03/15/2017"
"NHLBI",28,14,14,0,0,4,3,1,0,0,4,3,1,0,0,"03/15/2017"
"NIAID",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/15/2017"
"NIAMS",11,2,8,1,0,2,1,1,1,0,2,1,1,1,0,"03/15/2017"
"NICHD",5,0,5,0,0,1,0,1,0,0,1,0,1,0,0,"03/15/2017"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/15/2017"
"NIDCR",7,0,6,1,0,2,0,1,1,0,2,0,1,1,0,"03/15/2017"
"NIDDK",6,0,0,6,0,1,0,0,1,0,1,0,0,1,0,"03/15/2017"
"NIGMS",9,7,0,0,2,3,2,0,0,1,3,2,0,0,1,"03/15/2017"
"NINDS",22,4,7,11,0,4,3,1,2,0,4,3,1,2,0,"03/15/2017"
"All DACs",491,163,263,61,4,26,22,5,9,3,25,21,5,9,3,"03/15/2017"
"JAAMH",62,32,6,14,10,8,5,1,3,2,7,5,1,2,2,"03/16/2017"
"NCI DAC",68,60,1,5,2,15,13,1,1,1,10,8,1,1,1,"03/16/2017"
"NEI",6,3,3,0,0,1,1,1,0,0,1,1,1,0,0,"03/16/2017"
"NHGRI",48,47,1,0,0,10,9,1,0,0,9,8,1,0,0,"03/16/2017"
"NHLBI",53,46,2,5,0,8,5,2,2,0,7,5,1,2,0,"03/16/2017"
"NIAMS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/16/2017"
"NICHD",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/16/2017"
"NIDDK",15,15,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/16/2017"
"NINDS",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/16/2017"
"All DACs",267,218,13,24,12,28,23,5,4,3,21,16,4,3,3,"03/16/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/17/2017"
"JAAMH",20,9,0,11,0,4,2,0,2,0,4,2,0,2,0,"03/17/2017"
"NCI DAC",20,7,8,1,4,11,4,6,1,2,11,4,6,1,2,"03/17/2017"
"NHGRI",8,7,1,0,0,6,5,1,0,0,6,5,1,0,0,"03/17/2017"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/17/2017"
"All DACs",51,26,9,12,4,18,11,6,3,2,18,11,6,3,2,"03/17/2017"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03/18/2017"
"JAAMH",21,0,0,21,0,1,0,0,1,0,1,0,0,1,0,"03/19/2017"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/19/2017"
"All DACs",22,0,0,21,1,1,0,0,1,1,1,0,0,1,1,"03/19/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/20/2017"
"JAAMH",63,43,0,0,20,14,11,0,0,3,14,11,0,0,3,"03/20/2017"
"NCATS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/20/2017"
"NCI DAC",91,66,3,18,4,21,16,3,5,1,21,16,3,5,1,"03/20/2017"
"NEI",16,10,0,0,6,6,4,0,0,2,5,3,0,0,2,"03/20/2017"
"NHGRI",83,79,2,1,1,17,16,2,1,1,17,16,2,1,1,"03/20/2017"
"NHLBI",58,41,6,7,4,9,5,3,2,1,9,5,3,2,1,"03/20/2017"
"NIAMS",8,7,1,0,0,1,1,1,0,0,1,1,1,0,0,"03/20/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/20/2017"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/20/2017"
"NIDDK",3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,"03/20/2017"
"NIGMS",6,5,0,0,1,4,3,0,0,1,4,3,0,0,1,"03/20/2017"
"NINDS",16,13,0,0,3,8,7,0,0,1,8,7,0,0,1,"03/20/2017"
"All DACs",348,268,13,26,41,42,39,7,7,4,38,36,7,7,4,"03/20/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/21/2017"
"JAAMH",92,88,0,2,2,6,3,0,2,1,6,3,0,2,1,"03/21/2017"
"NCI DAC",41,34,3,0,4,13,12,2,0,1,13,12,2,0,1,"03/21/2017"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/21/2017"
"NHGRI",22,21,1,0,0,7,7,1,0,0,7,7,1,0,0,"03/21/2017"
"NHLBI",45,10,15,20,0,5,2,2,2,0,5,2,2,2,0,"03/21/2017"
"NICHD",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/21/2017"
"NIDDK",15,15,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/21/2017"
"NIGMS",3,2,0,1,0,2,2,0,1,0,2,2,0,1,0,"03/21/2017"
"NINDS",13,12,1,0,0,3,2,1,0,0,3,2,1,0,0,"03/21/2017"
"All DACs",237,188,20,23,6,22,17,5,5,2,21,16,5,5,2,"03/21/2017"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/22/2017"
"ES DAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/22/2017"
"JAAMH",47,41,2,4,0,7,7,1,3,0,6,6,1,2,0,"03/22/2017"
"NCI DAC",64,46,7,9,2,18,14,6,2,1,18,14,6,2,1,"03/22/2017"
"NEI",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/22/2017"
"NHGRI",83,77,6,0,0,14,12,3,0,0,14,12,3,0,0,"03/22/2017"
"NHLBI",66,19,6,38,3,8,5,3,1,1,7,4,3,1,1,"03/22/2017"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2017"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2017"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/22/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2017"
"NIDDK",9,8,0,1,0,2,2,0,1,0,2,2,0,1,0,"03/22/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2017"
"NINDS",16,16,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/22/2017"
"All DACs",307,228,22,52,5,32,27,11,5,2,30,25,11,4,2,"03/22/2017"
"JAAMH",22,8,6,3,5,8,5,1,2,1,8,5,1,2,1,"03/23/2017"
"NCI DAC",34,14,17,1,2,11,8,1,1,2,11,8,1,1,2,"03/23/2017"
"NHGRI",9,5,4,0,0,6,4,4,0,0,6,4,4,0,0,"03/23/2017"
"NHLBI",24,22,0,0,2,5,4,0,0,1,5,4,0,0,1,"03/23/2017"
"NIAID",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"03/23/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/23/2017"
"NIDDK",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/23/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/23/2017"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/23/2017"
"All DACs",101,58,27,4,12,27,22,5,3,4,27,22,5,3,4,"03/23/2017"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/24/2017"
"JAAMH",10,4,6,0,0,1,1,1,0,0,1,1,1,0,0,"03/24/2017"
"NCI DAC",77,27,4,46,0,9,8,1,2,0,9,8,1,2,0,"03/24/2017"
"NHGRI",35,33,2,0,0,7,6,2,0,0,7,6,2,0,0,"03/24/2017"
"NHLBI",56,32,22,2,0,6,4,1,1,0,6,4,1,1,0,"03/24/2017"
"NIAMS",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"03/24/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/24/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/24/2017"
"NIGMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/24/2017"
"All DACs",187,103,36,48,0,16,13,4,3,0,16,13,4,3,0,"03/24/2017"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/25/2017"
"NHGRI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/25/2017"
"All DACs",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/25/2017"
"NCI DAC",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"03/26/2017"
"All DACs",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"03/26/2017"
"JAAMH",21,5,12,0,4,7,4,2,0,1,7,4,2,0,1,"03/27/2017"
"NCI DAC",20,15,2,0,3,10,8,2,0,1,10,8,2,0,1,"03/27/2017"
"NHGRI",10,10,0,0,0,6,6,0,0,0,5,5,0,0,0,"03/27/2017"
"NHLBI",15,7,2,6,0,6,3,1,2,0,6,3,1,2,0,"03/27/2017"
"NIGMS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/27/2017"
"All DACs",70,41,16,6,7,21,16,5,2,2,20,15,5,2,2,"03/27/2017"
"JAAMH",12,12,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/28/2017"
"NCI DAC",25,23,2,0,0,10,9,2,0,0,9,8,2,0,0,"03/28/2017"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2017"
"NHGRI",23,23,0,0,0,9,9,0,0,0,9,9,0,0,0,"03/28/2017"
"NHLBI",48,45,0,1,2,8,6,0,1,1,8,6,0,1,1,"03/28/2017"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2017"
"NINDS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/28/2017"
"All DACs",119,114,2,1,2,19,18,2,1,1,18,17,2,1,1,"03/28/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/29/2017"
"JAAMH",35,26,6,3,0,10,8,1,2,0,10,8,1,2,0,"03/29/2017"
"NCI DAC",33,22,7,3,1,17,13,4,2,1,17,13,4,2,1,"03/29/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/29/2017"
"NHGRI",14,13,1,0,0,4,4,1,0,0,4,4,1,0,0,"03/29/2017"
"NHLBI",18,11,2,5,0,7,4,2,1,0,7,4,2,1,0,"03/29/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/29/2017"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/29/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/29/2017"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/29/2017"
"NINDS",7,7,0,0,0,4,4,0,0,0,4,4,0,0,0,"03/29/2017"
"All DACs",114,85,17,11,1,25,21,7,4,1,25,21,7,4,1,"03/29/2017"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/30/2017"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/30/2017"
"JAAMH",28,17,6,4,1,6,4,1,1,1,6,4,1,1,1,"03/30/2017"
"NCI DAC",51,15,6,0,30,14,10,4,0,2,14,10,4,0,2,"03/30/2017"
"NEI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/30/2017"
"NHGRI",43,31,12,0,0,6,5,2,0,0,6,5,2,0,0,"03/30/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/30/2017"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/30/2017"
"NINDS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/30/2017"
"All DACs",135,75,24,4,32,20,14,6,1,3,20,14,6,1,3,"03/30/2017"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/31/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/31/2017"
"JAAMH",57,38,0,3,16,6,4,0,2,1,6,4,0,2,1,"03/31/2017"
"NCI DAC",80,65,8,7,0,17,13,4,2,0,16,12,4,2,0,"03/31/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/31/2017"
"NHGRI",51,49,2,0,0,13,11,2,0,0,12,10,2,0,0,"03/31/2017"
"NHLBI",29,19,10,0,0,3,3,1,0,0,3,3,1,0,0,"03/31/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/31/2017"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/31/2017"
"NIGMS",4,3,0,1,0,4,3,0,1,0,4,3,0,1,0,"03/31/2017"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/31/2017"
"All DACs",229,182,20,11,16,30,22,7,5,1,26,18,7,5,1,"03/31/2017"
"JAAMH",10,9,0,1,0,1,1,0,1,0,1,1,0,1,0,"04/01/2017"
"NCI DAC",6,6,0,0,0,4,4,0,0,0,3,3,0,0,0,"04/01/2017"
"NHGRI",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/01/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/01/2017"
"All DACs",20,19,0,1,0,7,7,0,1,0,6,6,0,1,0,"04/01/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/02/2017"
"JAAMH",15,4,6,0,5,3,2,1,0,1,3,2,1,0,1,"04/02/2017"
"NCI DAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/02/2017"
"NHGRI",3,2,1,0,0,3,2,1,0,0,3,2,1,0,0,"04/02/2017"
"NHLBI",63,61,2,0,0,6,5,1,0,0,3,2,1,0,0,"04/02/2017"
"All DACs",85,71,9,0,5,12,9,3,0,1,8,6,2,0,1,"04/02/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2017"
"JAAMH",30,13,3,5,9,12,6,1,5,1,10,6,1,4,1,"04/03/2017"
"NCI DAC",42,35,3,4,0,17,14,2,3,0,17,14,2,3,0,"04/03/2017"
"NEI",13,9,0,0,4,4,3,0,0,1,3,3,0,0,1,"04/03/2017"
"NHGRI",53,44,5,0,4,13,12,1,0,1,13,12,1,0,1,"04/03/2017"
"NHLBI",59,9,27,0,23,8,3,4,0,1,8,3,4,0,1,"04/03/2017"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2017"
"NIDDK",9,9,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/03/2017"
"NIGMS",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2017"
"NINDS",9,9,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/03/2017"
"All DACs",226,139,38,9,40,46,34,8,8,4,39,30,8,7,4,"04/03/2017"
"CDAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/04/2017"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/04/2017"
"JAAMH",91,64,6,19,2,12,9,1,2,1,10,8,1,2,1,"04/04/2017"
"NCI DAC",192,138,21,32,1,16,13,4,4,1,16,13,4,4,1,"04/04/2017"
"NEI",29,24,5,0,0,5,5,1,0,0,4,4,1,0,0,"04/04/2017"
"NHGRI",188,156,29,0,3,8,6,5,0,1,8,6,5,0,1,"04/04/2017"
"NHLBI",50,28,22,0,0,7,3,5,0,0,7,3,5,0,0,"04/04/2017"
"NIAID",9,9,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/04/2017"
"NIAMS",16,16,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/04/2017"
"NICHD",12,10,1,1,0,2,2,1,1,0,2,2,1,1,0,"04/04/2017"
"NIDCR",10,9,1,0,0,3,2,1,0,0,3,2,1,0,0,"04/04/2017"
"NIDDK",4,3,0,1,0,3,3,0,1,0,2,2,0,1,0,"04/04/2017"
"NIGMS",19,16,0,3,0,2,2,0,2,0,2,2,0,2,0,"04/04/2017"
"NINDS",47,40,0,7,0,5,5,0,2,0,5,5,0,2,0,"04/04/2017"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/04/2017"
"All DACs",673,519,85,63,6,38,31,12,7,1,31,26,11,7,1,"04/04/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/05/2017"
"JAAMH",38,23,0,2,13,6,4,0,1,1,5,3,0,1,1,"04/05/2017"
"NCI DAC",28,13,1,2,12,12,9,1,1,2,12,9,1,1,2,"04/05/2017"
"NEI",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"04/05/2017"
"NHGRI",13,12,1,0,0,9,8,1,0,0,9,8,1,0,0,"04/05/2017"
"NHLBI",4,3,0,0,1,3,2,0,0,1,3,2,0,0,1,"04/05/2017"
"NICHD",4,3,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/05/2017"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/05/2017"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/05/2017"
"All DACs",93,55,2,4,32,23,21,2,2,4,22,20,2,2,4,"04/05/2017"
"CDAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"04/06/2017"
"JAAMH",9,7,0,2,0,6,5,0,1,0,6,5,0,1,0,"04/06/2017"
"NCI DAC",33,25,4,1,3,15,14,2,1,1,15,14,2,1,1,"04/06/2017"
"NHGRI",19,12,7,0,0,7,4,3,0,0,7,4,3,0,0,"04/06/2017"
"NHLBI",12,12,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/06/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/06/2017"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/06/2017"
"All DACs",76,58,12,3,3,25,22,5,2,1,25,22,5,2,1,"04/06/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/07/2017"
"JAAMH",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/07/2017"
"NCI DAC",59,55,2,2,0,7,6,2,1,0,7,6,2,1,0,"04/07/2017"
"NHGRI",25,25,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/07/2017"
"NHLBI",33,27,2,4,0,4,2,1,1,0,4,2,1,1,0,"04/07/2017"
"NIAMS",3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,"04/07/2017"
"NIGMS",7,4,2,1,0,3,3,1,1,0,3,3,1,1,0,"04/07/2017"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/07/2017"
"All DACs",131,115,9,7,0,19,16,5,3,0,19,16,5,3,0,"04/07/2017"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2017"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2017"
"JAAMH",41,39,0,2,0,2,1,0,1,0,2,1,0,1,0,"04/09/2017"
"NCI DAC",14,8,3,3,0,4,3,2,1,0,4,3,2,1,0,"04/09/2017"
"NHGRI",25,24,1,0,0,5,4,1,0,0,5,4,1,0,0,"04/09/2017"
"NHLBI",14,12,2,0,0,3,3,1,0,0,3,3,1,0,0,"04/09/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/09/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/09/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/09/2017"
"NINDS",17,17,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/09/2017"
"All DACs",114,103,6,5,0,8,7,4,2,0,7,6,4,2,0,"04/09/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2017"
"JAAMH",27,25,1,1,0,9,7,1,1,0,8,7,1,1,0,"04/10/2017"
"NCI DAC",41,32,3,0,6,18,14,3,0,3,18,14,3,0,3,"04/10/2017"
"NEI",3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,"04/10/2017"
"NHGRI",24,13,11,0,0,11,8,4,0,0,11,8,4,0,0,"04/10/2017"
"NHLBI",18,14,4,0,0,7,4,3,0,0,6,4,2,0,0,"04/10/2017"
"NIAID",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"04/10/2017"
"NIAMS",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"04/10/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2017"
"NIDCR",2,0,2,0,0,2,0,2,0,0,1,0,1,0,0,"04/10/2017"
"NIDDK",9,7,0,0,2,3,2,0,0,1,3,2,0,0,1,"04/10/2017"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/10/2017"
"NINDS",24,18,6,0,0,1,1,1,0,0,1,1,1,0,0,"04/10/2017"
"All DACs",158,115,27,1,15,34,27,12,1,4,30,27,9,1,3,"04/10/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/11/2017"
"JAAMH",31,17,12,2,0,11,8,2,2,0,10,7,2,2,0,"04/11/2017"
"NCI DAC",43,39,1,0,3,10,9,1,0,1,10,9,1,0,1,"04/11/2017"
"NEI",4,2,2,0,0,1,1,1,0,0,1,1,1,0,0,"04/11/2017"
"NHGRI",16,15,1,0,0,7,7,1,0,0,7,7,1,0,0,"04/11/2017"
"NHLBI",31,19,7,0,5,3,1,1,0,1,3,1,1,0,1,"04/11/2017"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/11/2017"
"NIDDK",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/11/2017"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/11/2017"
"All DACs",136,103,23,2,8,25,20,5,2,2,24,19,5,2,2,"04/11/2017"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/12/2017"
"JAAMH",32,25,5,2,0,8,5,2,1,0,8,5,2,1,0,"04/12/2017"
"NCI DAC",35,26,1,0,8,15,14,1,0,1,15,14,1,0,1,"04/12/2017"
"NHGRI",16,15,1,0,0,9,8,1,0,0,9,8,1,0,0,"04/12/2017"
"NHLBI",19,13,2,4,0,5,3,1,1,0,5,3,1,1,0,"04/12/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2017"
"NIAMS",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/12/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2017"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2017"
"All DACs",110,86,10,6,8,30,23,5,2,1,29,22,5,2,1,"04/12/2017"
"JAAMH",18,18,0,0,0,7,7,0,0,0,5,5,0,0,0,"04/13/2017"
"NCI DAC",42,18,3,20,1,12,10,3,1,1,11,10,3,1,1,"04/13/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2017"
"NHGRI",13,11,2,0,0,6,4,2,0,0,6,4,2,0,0,"04/13/2017"
"NHLBI",13,0,4,0,9,3,0,2,0,1,3,0,2,0,1,"04/13/2017"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2017"
"NIDDK",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/13/2017"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/13/2017"
"All DACs",98,59,9,20,10,23,18,6,1,2,18,15,4,1,2,"04/13/2017"
"JAAMH",30,20,8,2,0,6,4,2,1,0,6,4,2,1,0,"04/14/2017"
"NCI DAC",8,8,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/14/2017"
"NHGRI",4,4,0,0,0,3,3,0,0,0,2,2,0,0,0,"04/14/2017"
"NHLBI",21,3,0,0,18,2,1,0,0,1,2,1,0,0,1,"04/14/2017"
"All DACs",63,35,8,2,18,13,12,2,1,1,12,11,2,1,1,"04/14/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2017"
"JAAMH",59,50,0,9,0,2,2,0,1,0,1,1,0,1,0,"04/15/2017"
"NCI DAC",30,26,4,0,0,3,2,2,0,0,2,1,2,0,0,"04/15/2017"
"NEI",5,3,2,0,0,1,1,1,0,0,1,1,1,0,0,"04/15/2017"
"NHGRI",28,27,1,0,0,2,2,1,0,0,1,1,1,0,0,"04/15/2017"
"NHLBI",13,11,2,0,0,1,1,1,0,0,1,1,1,0,0,"04/15/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2017"
"NIAMS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2017"
"NICHD",3,3,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/15/2017"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2017"
"NIDDK",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2017"
"NIGMS",10,9,1,0,0,1,1,1,0,0,1,1,1,0,0,"04/15/2017"
"NINDS",11,11,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/15/2017"
"All DACs",175,156,10,9,0,3,2,2,1,0,2,1,2,1,0,"04/15/2017"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04/16/2017"
"JAAMH",34,24,0,2,8,9,7,0,1,2,8,7,0,1,1,"04/17/2017"
"NCI DAC",17,12,0,0,5,9,8,0,0,1,9,8,0,0,1,"04/17/2017"
"NEI",5,3,0,0,2,3,1,0,0,2,2,1,0,0,1,"04/17/2017"
"NHGRI",18,8,1,0,9,6,4,1,0,1,6,4,1,0,1,"04/17/2017"
"NHLBI",57,4,20,0,33,8,3,3,0,2,7,3,3,0,1,"04/17/2017"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/17/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/17/2017"
