"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/07/2019"
"JAAMH",4,3,0,1,0,3,2,0,1,0,3,2,0,1,0,"03/07/2019"
"Kids First DAC",10,6,0,4,0,1,1,0,1,0,1,1,0,1,0,"03/07/2019"
"NCI DAC",8,7,1,0,0,5,4,1,0,0,5,4,1,0,0,"03/07/2019"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/07/2019"
"NHGRI",21,15,6,0,0,9,7,3,0,0,9,7,3,0,0,"03/07/2019"
"NHLBI",77,6,27,0,44,6,2,3,0,1,6,2,3,0,1,"03/07/2019"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/07/2019"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/07/2019"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/07/2019"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/07/2019"
"All DACs",129,46,34,5,44,20,17,5,2,1,20,17,5,2,1,"03/07/2019"
"CDAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/08/2019"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/08/2019"
"NCI DAC",12,8,4,0,0,10,8,3,0,0,9,7,3,0,0,"03/08/2019"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/08/2019"
"NHGRI",10,4,6,0,0,8,4,4,0,0,8,4,4,0,0,"03/08/2019"
"NHLBI",19,19,0,0,0,4,4,0,0,0,4,4,0,0,0,"03/08/2019"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/08/2019"
"All DACs",48,37,10,0,1,17,14,5,0,1,16,13,5,0,1,"03/08/2019"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/09/2019"
"All DACs",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/09/2019"
"JAAMH",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"03/10/2019"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/10/2019"
"All DACs",3,1,0,2,0,2,1,0,1,0,2,1,0,1,0,"03/10/2019"
"CDAC",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/11/2019"
"ES DAC",3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,"03/11/2019"
"JAAMH",49,48,0,1,0,9,9,0,1,0,8,8,0,1,0,"03/11/2019"
"NCI DAC",107,93,14,0,0,16,10,8,0,0,15,9,8,0,0,"03/11/2019"
"NEI",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/11/2019"
"NHGRI",131,105,26,0,0,15,13,5,0,0,15,13,5,0,0,"03/11/2019"
"NHLBI",53,36,17,0,0,9,6,3,0,0,9,6,3,0,0,"03/11/2019"
"NIAID",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/11/2019"
"NIAMS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/11/2019"
"NICHD",7,6,1,0,0,2,2,1,0,0,2,2,1,0,0,"03/11/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/11/2019"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/11/2019"
"NIGMS",13,12,1,0,0,3,3,1,0,0,3,3,1,0,0,"03/11/2019"
"NINDS",18,18,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/11/2019"
"All DACs",407,345,60,2,0,39,33,14,2,0,34,28,14,2,0,"03/11/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/12/2019"
"JAAMH",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/12/2019"
"Kids First DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/12/2019"
"NCI DAC",19,10,9,0,0,11,7,5,0,0,11,7,5,0,0,"03/12/2019"
"NHGRI",11,11,0,0,0,8,8,0,0,0,8,8,0,0,0,"03/12/2019"
"NHLBI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/12/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/12/2019"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/12/2019"
"NIDDK",2,0,0,1,1,2,0,0,1,1,2,0,0,1,1,"03/12/2019"
"NIGMS",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"03/12/2019"
"NINDS",11,9,2,0,0,1,1,1,0,0,1,1,1,0,0,"03/12/2019"
"All DACs",56,39,12,1,4,20,17,6,1,1,20,17,6,1,1,"03/12/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/13/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/13/2019"
"JAAMH",7,2,0,5,0,3,1,0,3,0,3,1,0,3,0,"03/13/2019"
"NCI DAC",283,170,113,0,0,12,8,6,0,0,10,6,5,0,0,"03/13/2019"
"NHGRI",7,3,4,0,0,6,3,3,0,0,4,2,3,0,0,"03/13/2019"
"NHLBI",45,35,10,0,0,6,3,3,0,0,6,3,3,0,0,"03/13/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/13/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/13/2019"
"NIDCR",4,4,0,0,0,2,2,0,0,0,1,1,0,0,0,"03/13/2019"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"03/13/2019"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/13/2019"
"All DACs",353,220,127,6,0,22,15,9,4,0,20,13,8,4,0,"03/13/2019"
"JAAMH",52,52,0,0,0,4,4,0,0,0,4,4,0,0,0,"03/14/2019"
"NCI DAC",30,23,7,0,0,14,10,4,0,0,13,9,4,0,0,"03/14/2019"
"NHGRI",14,14,0,0,0,7,7,0,0,0,7,7,0,0,0,"03/14/2019"
"NHLBI",132,130,2,0,0,2,1,1,0,0,2,1,1,0,0,"03/14/2019"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/14/2019"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"03/14/2019"
"NINDS",11,9,2,0,0,1,1,1,0,0,1,1,1,0,0,"03/14/2019"
"All DACs",242,230,11,1,0,20,17,6,1,0,18,15,6,1,0,"03/14/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/15/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/15/2019"
"JAAMH",91,67,0,24,0,5,4,0,2,0,5,4,0,2,0,"03/15/2019"
"NCI DAC",38,32,6,0,0,9,7,3,0,0,9,7,3,0,0,"03/15/2019"
"NHGRI",22,20,2,0,0,10,8,2,0,0,10,8,2,0,0,"03/15/2019"
"NHLBI",56,16,2,0,38,8,5,2,0,1,8,5,2,0,1,"03/15/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/15/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/15/2019"
"NIGMS",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/15/2019"
"NINDS",10,10,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/15/2019"
"All DACs",226,154,10,24,38,22,15,7,2,1,22,15,7,2,1,"03/15/2019"
"NCI DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/16/2019"
"All DACs",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/16/2019"
"CDAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/17/2019"
"JAAMH",63,0,0,4,59,1,0,0,1,1,1,0,0,1,1,"03/17/2019"
"NCI DAC",126,0,126,0,0,2,0,2,0,0,2,0,2,0,0,"03/17/2019"
"NEI",13,0,0,0,13,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NHGRI",142,1,0,0,141,2,1,0,0,1,2,1,0,0,1,"03/17/2019"
"NHLBI",132,0,0,0,132,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NIAID",9,0,0,0,9,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NIAMS",5,1,0,0,4,2,1,0,0,1,2,1,0,0,1,"03/17/2019"
"NICHD",9,8,1,0,0,1,1,1,0,0,1,1,1,0,0,"03/17/2019"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NIDCR",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NIDDK",19,0,0,0,19,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NIGMS",11,0,0,0,11,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"NINDS",29,21,0,1,7,1,1,0,1,1,1,1,0,1,1,"03/17/2019"
"NINR DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/17/2019"
"All DACs",565,32,127,5,401,6,2,3,1,3,3,2,2,1,1,"03/17/2019"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/18/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/18/2019"
"JAAMH",45,41,0,4,0,7,7,0,2,0,7,7,0,2,0,"03/18/2019"
"Kids First DAC",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/18/2019"
"NCI DAC",100,88,12,0,0,24,19,6,0,0,23,18,6,0,0,"03/18/2019"
"NEI",6,4,0,0,2,2,1,0,0,1,2,1,0,0,1,"03/18/2019"
"NHGRI",97,90,7,0,0,19,16,5,0,0,18,15,5,0,0,"03/18/2019"
"NHLBI",41,21,20,0,0,6,5,2,0,0,6,5,2,0,0,"03/18/2019"
"NIAMS",4,1,0,3,0,2,1,0,1,0,2,1,0,1,0,"03/18/2019"
"NICHD",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/18/2019"
"NIDCR",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/18/2019"
"NIDDK",26,25,0,0,1,4,3,0,0,1,4,3,0,0,1,"03/18/2019"
"NIGMS",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/18/2019"
"NINDS",19,8,1,1,9,4,3,1,1,1,4,3,1,1,1,"03/18/2019"
"All DACs",364,304,40,8,12,46,39,12,4,2,42,36,12,4,2,"03/18/2019"
"JAAMH",27,9,7,1,10,9,5,2,1,2,9,5,2,1,2,"03/19/2019"
"NCATS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/19/2019"
"NCI DAC",49,48,1,0,0,15,15,1,0,0,15,15,1,0,0,"03/19/2019"
"NEI",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"03/19/2019"
"NHGRI",70,62,8,0,0,14,11,3,0,0,14,11,3,0,0,"03/19/2019"
"NHLBI",104,3,5,0,96,7,2,3,0,2,7,2,3,0,2,"03/19/2019"
"NIAMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/19/2019"
"NIDDK",30,1,0,0,29,3,1,0,0,2,3,1,0,0,2,"03/19/2019"
"NIGMS",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/19/2019"
"NINDS",9,7,1,1,0,4,3,1,1,0,4,3,1,1,0,"03/19/2019"
"All DACs",298,136,22,2,138,30,25,8,2,3,30,25,8,2,3,"03/19/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/20/2019"
"JAAMH",19,8,6,4,1,6,4,1,2,1,5,3,1,2,1,"03/20/2019"
"NCI DAC",47,47,0,0,0,7,7,0,0,0,6,6,0,0,0,"03/20/2019"
"NHGRI",26,20,4,0,2,8,6,2,0,1,8,6,2,0,1,"03/20/2019"
"NHLBI",12,5,2,0,5,5,2,1,0,2,5,2,1,0,2,"03/20/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/20/2019"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/20/2019"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/20/2019"
"All DACs",109,85,12,4,8,20,17,3,2,2,18,15,3,2,2,"03/20/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/21/2019"
"JAAMH",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/21/2019"
"NCI DAC",18,18,0,0,0,7,7,0,0,0,7,7,0,0,0,"03/21/2019"
"NHGRI",17,13,4,0,0,5,4,1,0,0,5,4,1,0,0,"03/21/2019"
"NHLBI",18,0,18,0,0,2,0,2,0,0,2,0,2,0,0,"03/21/2019"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/21/2019"
"NINDS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"03/21/2019"
"All DACs",59,36,22,1,0,13,10,3,1,0,12,10,3,1,0,"03/21/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/22/2019"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/22/2019"
"JAAMH",38,31,7,0,0,5,5,1,0,0,5,5,1,0,0,"03/22/2019"
"Kids First DAC",4,0,3,0,1,1,0,1,0,1,1,0,1,0,1,"03/22/2019"
"NCI DAC",90,78,12,0,0,16,12,4,0,0,15,11,4,0,0,"03/22/2019"
"NEI",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"03/22/2019"
"NHGRI",68,64,1,0,3,9,7,1,0,1,9,7,1,0,1,"03/22/2019"
"NHLBI",108,108,0,0,0,12,12,0,0,0,12,12,0,0,0,"03/22/2019"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/22/2019"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2019"
"NICHD",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/22/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2019"
"NIDDK",5,1,0,0,4,2,1,0,0,1,2,1,0,0,1,"03/22/2019"
"NIGMS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/22/2019"
"NINDS",10,5,0,5,0,3,2,0,1,0,3,2,0,1,0,"03/22/2019"
"All DACs",343,305,23,5,10,28,26,5,1,3,26,24,5,1,3,"03/22/2019"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/23/2019"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/23/2019"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/24/2019"
"NCI DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/24/2019"
"NHGRI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/24/2019"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/24/2019"
"NIGMS",3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,"03/24/2019"
"All DACs",9,5,4,0,0,2,2,1,0,0,2,2,1,0,0,"03/24/2019"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"03/25/2019"
"JAAMH",4,3,0,1,0,4,3,0,1,0,4,3,0,1,0,"03/25/2019"
"NCI DAC",30,25,5,0,0,13,11,3,0,0,13,11,3,0,0,"03/25/2019"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/25/2019"
"NHGRI",15,13,2,0,0,13,11,2,0,0,13,11,2,0,0,"03/25/2019"
"NHLBI",55,47,6,0,2,5,3,2,0,1,4,3,2,0,1,"03/25/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/25/2019"
"NICHD",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"03/25/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/25/2019"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/25/2019"
"NIGMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/25/2019"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/25/2019"
"All DACs",114,96,13,3,2,32,24,7,3,1,29,22,7,3,1,"03/25/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/26/2019"
"JAAMH",18,13,0,1,4,7,4,0,1,2,7,4,0,1,2,"03/26/2019"
"NCI DAC",79,65,7,0,7,11,8,3,0,2,10,8,3,0,2,"03/26/2019"
"NHGRI",6,5,1,0,0,6,5,1,0,0,6,5,1,0,0,"03/26/2019"
"NHLBI",21,20,1,0,0,6,5,1,0,0,6,5,1,0,0,"03/26/2019"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/26/2019"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/26/2019"
"NIDDK",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"03/26/2019"
"NINDS",13,10,0,0,3,2,1,0,0,1,2,1,0,0,1,"03/26/2019"
"All DACs",143,116,9,1,17,24,21,5,1,3,22,20,5,1,3,"03/26/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/27/2019"
"JAAMH",54,27,7,20,0,5,4,1,2,0,5,4,1,2,0,"03/27/2019"
"Kids First DAC",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/27/2019"
"NCI DAC",65,41,24,0,0,14,10,5,0,0,14,10,5,0,0,"03/27/2019"
"NHGRI",45,44,1,0,0,12,11,1,0,0,12,11,1,0,0,"03/27/2019"
"NHLBI",40,30,10,0,0,8,6,2,0,0,8,6,2,0,0,"03/27/2019"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/27/2019"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/27/2019"
"NIDDK",5,3,0,2,0,3,2,0,1,0,3,2,0,1,0,"03/27/2019"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/27/2019"
"NINDS",32,22,5,5,0,3,2,1,1,0,3,2,1,1,0,"03/27/2019"
"All DACs",249,174,48,27,0,26,21,8,2,0,26,21,8,2,0,"03/27/2019"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"03/28/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2019"
"JAAMH",76,19,0,0,57,5,4,0,0,2,5,4,0,0,2,"03/28/2019"
"Kids First DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2019"
"NCATS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/28/2019"
"NCI DAC",202,52,150,0,0,27,22,6,0,0,25,20,6,0,0,"03/28/2019"
"NEI",14,1,13,0,0,2,1,1,0,0,2,1,1,0,0,"03/28/2019"
"NHGRI",252,251,1,0,0,12,12,1,0,0,12,12,1,0,0,"03/28/2019"
"NHLBI",305,151,22,0,132,9,7,2,0,1,9,7,2,0,1,"03/28/2019"
"NIAID",9,9,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2019"
"NIAMS",5,3,2,0,0,2,2,1,0,0,2,2,1,0,0,"03/28/2019"
"NICHD",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2019"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/28/2019"
"NIDCR",3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,"03/28/2019"
"NIDDK",49,28,0,0,21,3,1,0,0,2,3,1,0,0,2,"03/28/2019"
"NIGMS",18,7,0,0,11,3,2,0,0,2,3,2,0,0,2,"03/28/2019"
"NINDS",35,29,0,0,6,3,3,0,0,1,3,3,0,0,1,"03/28/2019"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/28/2019"
"All DACs",984,564,191,0,229,37,33,10,0,4,32,30,8,0,3,"03/28/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/29/2019"
"JAAMH",28,24,0,1,3,9,8,0,1,1,9,8,0,1,1,"03/29/2019"
"NCI DAC",39,39,0,0,0,11,11,0,0,0,10,10,0,0,0,"03/29/2019"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/29/2019"
"NHGRI",36,33,3,0,0,10,9,1,0,0,10,9,1,0,0,"03/29/2019"
"NHLBI",86,13,21,0,52,11,5,5,0,2,9,4,4,0,2,"03/29/2019"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/29/2019"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"03/29/2019"
"NIDDK",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"03/29/2019"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/29/2019"
"All DACs",209,125,25,1,58,30,25,6,1,3,26,22,5,1,3,"03/29/2019"
"NCI DAC",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/30/2019"
"NHGRI",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"03/30/2019"
"All DACs",8,7,0,0,1,1,1,0,0,1,1,1,0,0,1,"03/30/2019"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"03/31/2019"
"NCI DAC",14,4,10,0,0,3,1,2,0,0,3,1,2,0,0,"03/31/2019"
"NHGRI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"03/31/2019"
"All DACs",18,8,10,0,0,3,2,2,0,0,3,2,2,0,0,"03/31/2019"
"CDAC",6,4,0,0,2,4,3,0,0,1,4,3,0,0,1,"04/01/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/01/2019"
"JAAMH",106,57,0,13,36,18,14,0,4,1,18,14,0,4,1,"04/01/2019"
"NCATS",9,0,0,0,9,1,0,0,0,1,1,0,0,0,1,"04/01/2019"
"NCI DAC",138,103,23,0,12,38,31,6,0,1,38,31,6,0,1,"04/01/2019"
"NEI",17,11,0,0,6,6,5,0,0,1,6,5,0,0,1,"04/01/2019"
"NHGRI",118,103,9,0,6,28,23,4,0,1,28,23,4,0,1,"04/01/2019"
"NHLBI",71,31,40,0,0,11,6,6,0,0,11,6,6,0,0,"04/01/2019"
"NIAID",3,1,0,0,2,2,1,0,0,1,2,1,0,0,1,"04/01/2019"
"NIAMS",5,2,0,0,3,2,1,0,0,1,2,1,0,0,1,"04/01/2019"
"NICHD",6,1,0,0,5,2,1,0,0,1,2,1,0,0,1,"04/01/2019"
"NIDCR",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/01/2019"
"NIDDK",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/01/2019"
"NIGMS",7,4,0,0,3,5,4,0,0,1,5,4,0,0,1,"04/01/2019"
"NINDS",41,11,0,0,30,6,5,0,0,1,6,5,0,0,1,"04/01/2019"
"All DACs",533,333,72,13,115,76,63,16,4,1,73,61,16,4,1,"04/01/2019"
"CDAC",4,3,0,0,1,4,3,0,0,1,4,3,0,0,1,"04/02/2019"
"JAAMH",69,67,0,2,0,9,9,0,1,0,8,8,0,1,0,"04/02/2019"
"NCATS",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"04/02/2019"
"NCI DAC",68,51,17,0,0,21,19,3,0,0,20,18,3,0,0,"04/02/2019"
"NEI",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/02/2019"
"NHGRI",22,12,10,0,0,11,7,5,0,0,10,7,5,0,0,"04/02/2019"
"NHLBI",65,65,0,0,0,7,7,0,0,0,7,7,0,0,0,"04/02/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/02/2019"
"NIAMS",3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,"04/02/2019"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/02/2019"
"NIDDK",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/02/2019"
"NIGMS",3,1,2,0,0,1,1,1,0,0,1,1,1,0,0,"04/02/2019"
"NINDS",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/02/2019"
"All DACs",260,219,32,2,7,35,32,7,1,2,32,29,7,1,2,"04/02/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/03/2019"
"JAAMH",39,30,0,6,3,6,3,0,3,1,6,3,0,3,1,"04/03/2019"
"NCI DAC",64,62,2,0,0,13,11,2,0,0,12,10,2,0,0,"04/03/2019"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2019"
"NHGRI",26,24,2,0,0,8,6,2,0,0,8,6,2,0,0,"04/03/2019"
"NHLBI",57,50,7,0,0,4,2,2,0,0,4,2,2,0,0,"04/03/2019"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2019"
"NINDS",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/03/2019"
"All DACs",197,177,11,6,3,24,18,6,3,1,23,17,6,3,1,"04/03/2019"
"CDAC",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/04/2019"
"ES DAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"04/04/2019"
"JAAMH",9,7,0,0,2,4,3,0,0,1,4,3,0,0,1,"04/04/2019"
"NCI DAC",179,30,149,0,0,11,9,2,0,0,11,9,2,0,0,"04/04/2019"
"NHGRI",44,12,32,0,0,10,8,2,0,0,10,8,2,0,0,"04/04/2019"
"NHLBI",45,39,2,0,4,4,2,2,0,1,4,2,2,0,1,"04/04/2019"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/04/2019"
"NIDDK",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/04/2019"
"NIGMS",4,1,0,0,3,2,1,0,0,1,2,1,0,0,1,"04/04/2019"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/04/2019"
"All DACs",288,91,183,0,14,23,21,3,0,1,23,21,3,0,1,"04/04/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/05/2019"
"JAAMH",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/05/2019"
"NCI DAC",23,21,2,0,0,12,10,2,0,0,12,10,2,0,0,"04/05/2019"
"NHGRI",11,10,1,0,0,6,5,1,0,0,5,4,1,0,0,"04/05/2019"
"NHLBI",120,120,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/05/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/05/2019"
"NIDDK",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/05/2019"
"All DACs",160,156,3,0,1,24,22,3,0,1,23,21,3,0,1,"04/05/2019"
"NCI DAC",13,4,9,0,0,3,1,2,0,0,3,1,2,0,0,"04/06/2019"
"NHGRI",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/06/2019"
"All DACs",16,6,9,0,1,3,1,2,0,1,3,1,2,0,1,"04/06/2019"
