"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NCI DAC",0,24,2.2,0,1,0.4,0,0.1,0,0,0,0,NA,NA,NA,0,1.1,0.4,"07/28/2020"
"NHGRI",0,10.2,2.2,0.9,1.4,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1,1.4,1.2,"07/28/2020"
"NHLBI",0,12.7,4,0.1,2.3,1.1,0,7.8,0.6,0,0,0,NA,NA,NA,0.1,10.1,1.6,"07/28/2020"
"NIAMS",0,0,0,6.2,6.2,6.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,"07/28/2020"
"NICHD",0,0,0,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/28/2020"
"NINDS",10.2,10.2,10.2,5.9,5.9,5.9,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,10,10,10,"07/28/2020"
"All DACs",0,24,3.7,0,6.2,1.1,0,12.9,1.2,0,0,0,NA,NA,NA,0,13,2.2,"07/28/2020"
"CDAC",0.7,0.7,0.7,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"07/29/2020"
"JAAMH",0,20.4,15.2,0.8,1.2,1.1,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,8,8.5,8.4,"07/29/2020"
"NCI DAC",0,15,1.2,0.1,11.3,0.9,0,2.8,0.3,0,0.1,0,NA,NA,NA,0.2,14,1.2,"07/29/2020"
"NHGRI",0,20.4,3.5,0.4,1.2,0.8,0,0,0,0,0,0,NA,NA,NA,0.4,1.2,0.8,"07/29/2020"
"NHLBI",0.7,20.4,1.9,0.8,1.2,0.8,0,7.8,0.1,0,0,0,NA,NA,NA,0.8,8.8,0.9,"07/29/2020"
"NIAMS",0.7,0.7,0.7,4.9,4.9,4.9,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,5.7,5.7,5.7,"07/29/2020"
"NICHD",0.7,20.4,14.6,1,2,1.4,0,24.1,4.8,NA,NA,NA,NA,NA,NA,1,26.2,6.3,"07/29/2020"
"NIDDK",0.6,0.7,0.7,27.1,32.9,31.6,0,6.1,1.4,NA,NA,NA,NA,NA,NA,33,33.2,33,"07/29/2020"
"NIGMS",0.3,0.7,0.5,11.7,12.1,11.9,15,15,15,NA,NA,NA,15,15,15,26.8,27.1,26.9,"07/29/2020"
"NINDS",0,0.7,0.6,4.8,5.1,4.9,4.2,23.9,10.6,NA,NA,NA,4.1,4.1,4.1,9,28.7,14.4,"07/29/2020"
"All DACs",0,20.4,5.1,0.1,32.9,3.1,0,24.1,2.4,0,0.1,0,4.1,15,7.8,0.2,33.2,5.4,"07/29/2020"
"JAAMH",7,8.3,8.1,0.1,0.3,0.2,7,7.2,7.2,NA,NA,NA,NA,NA,NA,7.2,7.5,7.4,"07/30/2020"
"Kids First DAC",20.2,20.2,20.2,4.8,4.8,4.8,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,10.7,10.7,10.7,"07/30/2020"
"NCI DAC",0,31.2,6.8,0.1,4.8,3,0,6,1.7,0,0.1,0.1,NA,NA,NA,0.2,10.3,4.6,"07/30/2020"
"NHGRI",0,20.2,14,0.2,4,2.7,0,3.3,0.2,0,3.3,2.1,NA,NA,NA,0.2,7.3,3.2,"07/30/2020"
"NHLBI",0.1,20.2,8.3,0.1,7.7,2.1,0,7.8,0.2,NA,NA,NA,NA,NA,NA,0.1,7.9,2.3,"07/30/2020"
"NIGMS",7.9,7.9,7.9,11,11,11,15,15,15,NA,NA,NA,NA,NA,NA,26,26,26,"07/30/2020"
"NINDS",7.9,20.2,10,3.8,4,4,4.2,7.1,5.6,NA,NA,NA,NA,NA,NA,7.9,11.2,9.6,"07/30/2020"
"All DACs",0,31.2,9.9,0.1,11,2.7,0,15,1.6,0,3.3,1.4,NA,NA,NA,0.1,26,4.3,"07/30/2020"
"JAAMH",0.4,21.3,3.4,4.8,5.4,5.1,7.1,8.2,7.3,NA,NA,NA,1.2,1.2,1.2,6,13.6,11.5,"07/31/2020"
"NCI DAC",0,183.9,13.2,0.2,9.2,2.8,0,4.6,1.2,0.1,2.5,1.4,NA,NA,NA,0.3,12,4,"07/31/2020"
"NEI",16.2,16.2,16.2,2.5,2.5,2.5,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,3.6,3.6,3.6,"07/31/2020"
"NHGRI",0,21.3,6.4,0.2,10.2,4,0,16.1,4.8,0,2.3,0.3,NA,NA,NA,0.2,19.3,7.2,"07/31/2020"
"NHLBI",0.2,21.3,19.7,5.8,7.2,5.9,4.2,4.2,4.2,0,0,0,NA,NA,NA,5.8,11.5,6.3,"07/31/2020"
"NIDDK",8.1,21.3,12.5,25.4,25.4,25.4,15,15,15,NA,NA,NA,NA,NA,NA,40.4,40.4,40.4,"07/31/2020"
"NIGMS",21.3,21.3,21.3,9.8,9.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/31/2020"
"NINDS",0.5,0.5,0.5,3.1,3.1,3.1,4.2,14.9,6.4,NA,NA,NA,NA,NA,NA,7.3,18,9.6,"07/31/2020"
"All DACs",0,183.9,10.5,0.2,25.4,4.5,0,16.1,4.8,0,2.5,0.5,1.2,1.2,1.2,0.2,40.4,7.7,"07/31/2020"
"CDAC",1.2,1.2,1.2,6.2,6.2,6.2,0,0,0,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"08/01/2020"
"JAAMH",0,1.2,1.1,3.8,4.2,4.1,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,12,12.4,12.3,"08/01/2020"
"NCI DAC",0,54.3,3.1,2.5,4.2,2.8,0.3,4.6,1.8,2,2,2,NA,NA,NA,4.2,7,4.5,"08/01/2020"
"NEI",1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"08/01/2020"
"NHGRI",0,6,2.3,2.5,3.2,2.7,0,0,0,0,0,0,NA,NA,NA,2.5,3.2,2.7,"08/01/2020"
"NHLBI",0,1.2,1,6,6.1,6.1,0,0,0,NA,NA,NA,NA,NA,NA,6,6.1,6.1,"08/01/2020"
"NIAMS",1.2,1.2,1.2,2.3,2.3,2.3,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,3,3,3,"08/01/2020"
"NIDDK",1.2,1.2,1.2,30.3,30.3,30.3,0,0,0,NA,NA,NA,NA,NA,NA,30.3,30.3,30.3,"08/01/2020"
"NIGMS",4.9,4.9,4.9,9,9,9,15,15,15,NA,NA,NA,NA,NA,NA,24,24,24,"08/01/2020"
"NINDS",0,1.2,1,1.8,2.2,2.1,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,6,6.3,6.3,"08/01/2020"
"All DACs",0,54.3,2.4,1.8,30.3,3.3,0,15,2.1,0,2,1,NA,NA,NA,2.5,30.3,5.4,"08/01/2020"
"JAAMH",0,7.9,4,2.7,2.7,2.7,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,10.9,10.9,10.9,"08/02/2020"
"NCI DAC",0.3,7.9,3.8,2.8,3.1,2.9,0.3,2.9,1.3,0.3,0.3,0.3,NA,NA,NA,3.1,6,4,"08/02/2020"
"NHGRI",1.8,62,31.5,1.8,8,3,0,2.2,0.6,0,0,0,NA,NA,NA,1.8,10.2,3.4,"08/02/2020"
"NHLBI",0.2,5.8,2.1,4.6,5.3,4.8,0,0,0,NA,NA,NA,NA,NA,NA,4.6,5.3,4.8,"08/02/2020"
"All DACs",0,62,10.3,1.8,8,3.1,0,8.2,2.9,0,0.3,0.1,NA,NA,NA,1.8,10.9,5.6,"08/02/2020"
"CDAC",1.5,93.8,30.4,4.2,4.4,4.3,0,0,0,NA,NA,NA,NA,NA,NA,4.2,4.4,4.3,"08/03/2020"
"ES DAC",1.5,3.2,2.4,3.5,4,3.8,0,14.1,7.1,NA,NA,NA,NA,NA,NA,3.6,18.1,10.9,"08/03/2020"
"JAAMH",0,25,2.3,1.8,2.4,2.1,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,10,10.6,10.3,"08/03/2020"
"Kids First DAC",13.8,13.8,13.8,2.2,2.2,2.2,4.8,4.8,4.8,NA,NA,NA,NA,NA,NA,7,7,7,"08/03/2020"
"NCATS",2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/03/2020"
"NCI DAC",0,97.9,18.2,0.5,2.5,1.6,0.3,4.6,1.4,0.3,1,0.8,NA,NA,NA,2.2,6.7,3,"08/03/2020"
"NEI",0,2,1.6,0,0.1,0.1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"08/03/2020"
"NHGRI",0,97.9,9.9,1.5,6.7,2,0,35.9,0.6,0,0.1,0,NA,NA,NA,1.5,37.4,2.5,"08/03/2020"
"NHLBI",0,25,1.9,4.4,7.3,7,0,4.2,0.2,0,0,0,NA,NA,NA,6.8,8.6,7.2,"08/03/2020"
"NIAID",2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/03/2020"
"NIAMS",2.7,3.2,2.7,13.4,13.4,13.4,1.4,1.4,1.4,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"08/03/2020"
"NICHD",0.1,1.5,0.8,0.8,1,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.8,1,0.9,"08/03/2020"
"NIDCR",2.7,2.7,2.7,0.9,0.9,0.9,NA,NA,NA,0.8,0.8,0.8,NA,NA,NA,1.7,1.7,1.7,"08/03/2020"
"NIDDK",0,18.2,4.8,28,28,28,0,0,0,0,0,0,NA,NA,NA,28,28,28,"08/03/2020"
"NIGMS",0.1,3.2,2,6.5,7.2,6.8,15,15,15,NA,NA,NA,NA,NA,NA,21.6,22.2,21.9,"08/03/2020"
"NINDS",0,2.7,1.7,0,0.1,0.1,4.2,23.9,7.5,NA,NA,NA,4.2,4.2,4.2,4.2,24,7.1,"08/03/2020"
"All DACs",0,97.9,9.5,0,28,3,0,35.9,2.7,0,1,0.1,4.2,4.2,4.2,0.8,37.4,5.4,"08/03/2020"
"CDAC",0,0.1,0.1,3,3.1,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3.1,3,"08/04/2020"
"JAAMH",0,2.7,1.8,0.6,1.3,1,7.1,8.2,8.2,NA,NA,NA,NA,NA,NA,8,9.5,9.2,"08/04/2020"
"Kids First DAC",25.9,25.9,25.9,0.2,0.2,0.2,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,6,6,6,"08/04/2020"
"NCI DAC",0,47,6.8,0.1,1.2,0.7,0.3,4,1.2,1.4,1.4,1.4,NA,NA,NA,1,4.3,1.9,"08/04/2020"
"NEI",0,2,0.5,14.8,15,14.9,44.1,46.9,45.8,NA,NA,NA,NA,NA,NA,58.9,61.8,60.7,"08/04/2020"
"NHGRI",0,5.9,1.6,1.8,5.7,2.2,0,5.9,0.4,0,0,0,NA,NA,NA,1.8,8,2.4,"08/04/2020"
"NHLBI",0,2.7,1.6,3.1,6.2,4.2,0,5,3.5,0,0,0,NA,NA,NA,6.1,8.1,7.4,"08/04/2020"
"NICHD",2.7,2.8,2.7,2.5,2.9,2.7,0,27,13.5,NA,NA,NA,NA,NA,NA,2.5,29.8,16.2,"08/04/2020"
"NIDCR",0,0,0,0,0,0,7,7,7,NA,NA,NA,NA,NA,NA,7,7,7,"08/04/2020"
"NIDDK",2.7,2.7,2.7,27.2,27.2,27.2,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,71,71,71,"08/04/2020"
"NIGMS",1,2.7,1.7,5.9,6,6,15,15,15,NA,NA,NA,NA,NA,NA,21,21,21,"08/04/2020"
"All DACs",0,47,3.8,0,27.2,3.9,0,46.9,10.1,0,1.4,0.1,NA,NA,NA,1,71,12.7,"08/04/2020"
"CDAC",0.7,0.7,0.7,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"08/05/2020"
"JAAMH",0.7,31.1,6.2,0,1.1,0.7,7.1,8.2,7.6,NA,NA,NA,NA,NA,NA,8,8.6,8.2,"08/05/2020"
"NCI DAC",0,26.2,7.9,0,1.1,0.6,0,3,0.4,0,0.4,0.2,NA,NA,NA,0.4,3.2,1,"08/05/2020"
"NEI",3.9,3.9,3.9,14,14,14,46.9,46.9,46.9,NA,NA,NA,NA,NA,NA,61,61,61,"08/05/2020"
"NHGRI",0,26.2,4.5,1.7,2,1.8,0,5.1,1.2,0,0,0,NA,NA,NA,1.7,6.8,2.8,"08/05/2020"
"NHLBI",0,9.3,3,1.9,5.6,4.4,0,9.7,5.7,0,19.8,6.4,NA,NA,NA,5.2,22.3,10.4,"08/05/2020"
"NIAMS",3.9,3.9,3.9,11.9,11.9,11.9,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"08/05/2020"
"NICHD",3.9,5.8,4.9,1.7,2,1.8,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"08/05/2020"
"NIDDK",3.9,9.3,8.5,25.9,26.2,25.9,43.9,43.9,43.9,NA,NA,NA,43.9,43.9,43.9,69.8,70.1,69.8,"08/05/2020"
"NIGMS",0,9.3,4.6,4.6,4.8,4.7,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,20.5,20.7,20.6,"08/05/2020"
"NINDS",0,0.7,0.4,7.6,7.8,7.7,0,1,0.5,NA,NA,NA,NA,NA,NA,7.8,8.7,8.2,"08/05/2020"
"All DACs",0,31.1,6,0,26.2,7.5,0,46.9,6,0,19.8,3.1,43.9,43.9,43.9,0.4,70.1,20.9,"08/05/2020"
"JAAMH",20.1,55.9,23.4,0.1,5.2,2.6,7.1,13,10,NA,NA,NA,NA,NA,NA,7.2,18.2,12.7,"08/06/2020"
"NCI DAC",0,20.1,2,0.1,1,0.6,0,2.4,0.2,0,19,11.8,NA,NA,NA,0.1,19.8,9.1,"08/06/2020"
"NHGRI",0,20.1,9.2,0.9,15,6.2,0,2.9,0.2,0,0,0,NA,NA,NA,0.9,15,6.3,"08/06/2020"
"NHLBI",20.1,20.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2020"
"NICHD",0,20.1,10,0.7,0.7,0.7,0,27,13.5,NA,NA,NA,NA,NA,NA,0.7,27.6,14.2,"08/06/2020"
"NIDCR",0,0,0,7.9,7.9,7.9,NA,NA,NA,19,19,19,NA,NA,NA,27,27,27,"08/06/2020"
"NIDDK",20.1,20.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2020"
"NIGMS",20.1,20.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2020"
"NINDS",20.1,20.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2020"
"All DACs",0,55.9,10.6,0.1,15,2.7,0,27,1.4,0,19,9,NA,NA,NA,0.1,27.6,8.9,"08/06/2020"
"CDAC",0.8,15.5,8.5,0,0.6,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0,0.6,0.2,"08/07/2020"
"ES DAC",9.2,9.2,9.2,7,7,7,NA,NA,NA,NA,NA,NA,0,0,0,7,7,7,"08/07/2020"
"JAAMH",0.2,15.5,7.1,4,4.9,4.5,13,13,13,NA,NA,NA,NA,NA,NA,17,17.9,17.5,"08/07/2020"
"NCATS",0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/07/2020"
"NCI DAC",0,25.3,5,0,2.2,0.6,0,2.3,0.2,0,0.1,0.1,NA,NA,NA,0,2.4,0.7,"08/07/2020"
"NEI",0.8,0.8,0.8,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/07/2020"
"NHGRI",0,31.2,4.5,3.2,10,4,0,2.2,0.1,0,4,0.3,NA,NA,NA,3.2,13.9,4.2,"08/07/2020"
"NHLBI",0.2,15.5,2.4,0.7,17,9,0,12.7,4.6,0,8,3,NA,NA,NA,3,25,13.5,"08/07/2020"
"NIAID",0.8,0.8,0.8,10,10,10,1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,11.8,11.8,11.8,"08/07/2020"
"NICHD",0.2,21.9,11.1,0.1,2.6,1.4,0,27,13.5,NA,NA,NA,NA,NA,NA,2.6,27.1,14.8,"08/07/2020"
"NIDDK",0.2,2.6,0.5,23.8,24.2,23.9,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,68.1,68.1,68.1,"08/07/2020"
"NIGMS",0.2,9.2,6.9,2.5,2.9,2.8,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,18.5,18.8,18.7,"08/07/2020"
"NINDS",0.2,15.5,8.6,5.5,6.4,6,0,0,0,NA,NA,NA,NA,NA,NA,5.5,6.4,6,"08/07/2020"
"All DACs",0,31.2,3.9,0,24.2,7,0,43.9,5.5,0,8,0.9,0,0,0,0,68.1,11.4,"08/07/2020"
"NCI DAC",0,1.2,0.4,1.3,1.5,1.5,0,2.8,0.9,NA,NA,NA,NA,NA,NA,1.3,4.3,2.4,"08/08/2020"
"NHGRI",0,0,0,9,9,9,3.4,3.4,3.4,NA,NA,NA,NA,NA,NA,12.5,12.5,12.5,"08/08/2020"
"All DACs",0,1.2,0.3,1.3,9,3.4,0,3.4,1.6,NA,NA,NA,NA,NA,NA,1.3,12.5,4.9,"08/08/2020"
"JAAMH",5.6,7.7,6.6,2.6,2.6,2.6,7.6,13,10.3,NA,NA,NA,NA,NA,NA,10.2,15.6,12.9,"08/09/2020"
"NCI DAC",4.7,7.7,7.4,0,1.1,1,0,0,0,0,0,0,NA,NA,NA,0,1.1,1,"08/09/2020"
"NHGRI",2.2,7.7,7.2,2.2,7.8,2.5,0,2.2,0.1,NA,NA,NA,NA,NA,NA,2.2,10,2.6,"08/09/2020"
"NHLBI",5.6,5.6,5.6,2.1,2.1,2.1,NA,NA,NA,0,0,0,NA,NA,NA,2.1,2.1,2.1,"08/09/2020"
"NIDCR",7.7,7.7,7.7,5.4,5.4,5.4,NA,NA,NA,NA,NA,NA,19,19,19,24.4,24.4,24.4,"08/09/2020"
"NIGMS",7.7,7.7,7.7,1.1,1.1,1.1,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,17,17,17,"08/09/2020"
"NINDS",7.7,7.7,7.7,4.1,4.1,4.1,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"08/09/2020"
"All DACs",2.2,7.7,7.2,0,7.8,1.7,0,15.9,0.9,0,0,0,19,19,19,0,24.4,2.7,"08/09/2020"
"CDAC",5.9,5.9,5.9,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"08/10/2020"
"ES DAC",2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/10/2020"
"JAAMH",0,10.7,3.3,1,1.4,1.2,13,13,13,NA,NA,NA,0.7,0.7,0.7,1.7,14.4,10.1,"08/10/2020"
"NCI DAC",0,10.7,3.2,0.1,6.2,1.8,0,2.9,0.4,0,34.9,2.5,NA,NA,NA,0.1,35.5,3,"08/10/2020"
"NHGRI",0,10.7,3,1.1,6.8,1.8,0,8,0.7,0,0,0,NA,NA,NA,1.1,9.2,2.3,"08/10/2020"
"NHLBI",0,0,0,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"08/10/2020"
"NIGMS",9.2,10.7,9.9,15.5,15.5,15.5,7.2,7.2,7.2,NA,NA,NA,7.2,7.2,7.2,22.7,22.7,22.7,"08/10/2020"
"All DACs",0,10.7,3.2,0.1,15.5,2,0,13,1.2,0,34.9,2.1,0.7,7.2,2.9,0.1,35.5,3.6,"08/10/2020"
"CDAC",0,4.2,1.7,2.9,3.1,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,3.1,2.9,"08/11/2020"
"ES DAC",0.4,0.4,0.4,3.4,3.4,3.4,0,0,0,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"08/11/2020"
"JAAMH",0,8.2,2.6,0.2,1,0.3,7.6,16,13,NA,NA,NA,NA,NA,NA,7.8,16.8,13.2,"08/11/2020"
"NCATS",0,4.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/11/2020"
"NCI DAC",0,24.8,1,0.1,5.2,0.8,0,3.9,0.4,0,0,0,NA,NA,NA,0.1,8.2,1.1,"08/11/2020"
"NEI",1.1,4.2,3.7,20.8,33.8,22.6,20.1,34,30.1,NA,NA,NA,NA,NA,NA,40.9,54.8,52.7,"08/11/2020"
"NHGRI",0,216,5.3,0.7,6.3,1,0,7.1,1.3,0,0,0,NA,NA,NA,0.7,8.6,2.2,"08/11/2020"
"NHLBI",0,4.2,2.9,0.1,3.1,0.9,0,9.8,0.1,0,0,0,NA,NA,NA,0.1,12.9,1,"08/11/2020"
"NIAID",0.8,4.2,1.4,5.8,5.8,5.8,1.8,1.9,1.9,1.9,1.9,1.9,NA,NA,NA,7.6,7.6,7.6,"08/11/2020"
"NIAMS",0.8,0.8,0.8,5.7,5.7,5.7,1.4,1.4,1.4,1.4,1.4,1.4,NA,NA,NA,7,7,7,"08/11/2020"
"NICHD",0.8,0.8,0.8,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"08/11/2020"
"NIDCR",0.8,0.8,0.8,3.2,5.8,4.5,19,19,19,NA,NA,NA,NA,NA,NA,22.2,22.2,22.2,"08/11/2020"
"NIDDK",0.8,4.2,1.3,20,20.2,20.1,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,63.9,64.1,64,"08/11/2020"
"NIGMS",0,4.2,2.1,14.7,14.7,14.7,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,21.9,21.9,21.9,"08/11/2020"
"NINDS",0.8,0.8,0.8,1.7,1.9,1.8,0,1,0.5,NA,NA,NA,NA,NA,NA,1.8,2.8,2.3,"08/11/2020"
"All DACs",0,216,2.7,0.1,33.8,2.3,0,43.9,4.4,0,1.9,0.1,NA,NA,NA,0.1,64.1,5.9,"08/11/2020"
"CDAC",2,12.7,7.4,1.7,2.1,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.7,2.1,1.9,"08/12/2020"
"ES DAC",12.7,12.7,12.7,2,2,2,NA,NA,NA,NA,NA,NA,0,0,0,2.1,2.1,2.1,"08/12/2020"
"JAAMH",0,12.8,7.4,0.2,0.8,0.5,12.2,15,14.4,NA,NA,NA,0,0,0,0.5,15.8,12.6,"08/12/2020"
"NCATS",12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2020"
"NCI DAC",0,12.7,6.8,0.1,4.4,0.4,0,2.9,0.1,0,0,0,NA,NA,NA,0.1,7.3,0.4,"08/12/2020"
"NEI",2,12.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2020"
"NHGRI",0,12.8,4.4,0.3,5.2,1.7,0,5.2,0.4,0,0,0,NA,NA,NA,0.3,7.5,2,"08/12/2020"
"NHLBI",0,5.2,2.1,0.5,2,0.6,0,9.8,1,0,5.8,3.9,NA,NA,NA,0.5,11.8,1.6,"08/12/2020"
"NIAID",12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2020"
"NIAMS",2,12.7,3.6,4.5,4.5,4.5,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,5.8,5.8,5.8,"08/12/2020"
"NICHD",0,12.7,4.4,0,5,3.4,0,21.9,9.7,NA,NA,NA,NA,NA,NA,0,21.9,13.1,"08/12/2020"
"NIDCR",0,0.2,0.1,4.8,4.9,4.9,16,16.2,16.1,NA,NA,NA,NA,NA,NA,21,21,21,"08/12/2020"
"NIDDK",0,12.7,3.3,18.8,18.8,18.8,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,62.7,62.7,62.7,"08/12/2020"
"NIGMS",0,12.7,6.4,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2020"
"NINDS",0.8,12.7,6,0.5,1.3,0.7,0,1,0.2,0,0,0,NA,NA,NA,0.5,1.5,0.9,"08/12/2020"
"All DACs",0,12.8,6,0,18.8,1.5,0,43.9,3.2,0,5.8,0.2,0,0,0,0,62.7,3.4,"08/12/2020"
"JAAMH",0,0,0,0.2,0.5,0.3,15,15,15,NA,NA,NA,0,0,0,0.2,15.2,4.6,"08/13/2020"
"NCI DAC",0,13.2,1,0,40,1.9,0,2.9,0.5,0,0.8,0.1,NA,NA,NA,0,40,2.3,"08/13/2020"
"NHGRI",0,10.4,3.6,0.9,4,1.5,0,2.2,0.4,NA,NA,NA,NA,NA,NA,0.9,6.2,1.9,"08/13/2020"
"NHLBI",0,0.1,0,0.2,5.9,4.4,2,9.8,7.2,0,0,0,NA,NA,NA,0.2,11.2,6.7,"08/13/2020"
"NIDDK",0,0.1,0.1,18.5,18.5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/13/2020"
"NIGMS",5,5,5,12.5,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/13/2020"
"All DACs",0,13.2,0.8,0,40,2.1,0,15,3,0,0.8,0,0,0,0,0,40,3.6,"08/13/2020"
"CDAC",0,0.4,0.2,0.1,7,4.7,0,0,0,NA,NA,NA,NA,NA,NA,0.1,7,3.5,"08/14/2020"
"ES DAC",0,0,0,6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/14/2020"
"JAAMH",0,0.7,0.2,0,0.3,0.1,14,14,14,NA,NA,NA,0,0,0,0.3,14.3,13.6,"08/14/2020"
"NCI DAC",0,74.9,2.3,0,8.9,1.9,0,3.1,0.1,0,0.1,0.1,NA,NA,NA,0.1,12,2,"08/14/2020"
"NEI",0,0,0,31,31,31,20.9,20.9,20.9,NA,NA,NA,NA,NA,NA,52,52,52,"08/14/2020"
"NHGRI",0,74.9,2.9,3.2,7.1,4.3,0,11.9,0.3,0,0,0,NA,NA,NA,3.2,19,4.5,"08/14/2020"
"NHLBI",0,28.2,2,4.8,10,5.2,0,9.8,0.3,0,0,0,NA,NA,NA,4.8,19.8,5.5,"08/14/2020"
"NIAID",0,1.8,0.6,2.8,2.8,2.8,1.9,1.9,1.9,1.8,1.8,1.8,NA,NA,NA,4.6,4.7,4.6,"08/14/2020"
"NIAMS",0,13,7,2.8,3,3,1.2,8.2,2,NA,NA,NA,NA,NA,NA,4,11.2,5,"08/14/2020"
"NICHD",0,0,0,2.7,2.9,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.7,2.9,2.8,"08/14/2020"
