"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NCI DAC",0,12.8,3.7,0,1,0.5,0,1,0.1,0,0,0,NA,NA,NA,0.1,1.3,0.7,"10/08/2018"
"NEI",20.9,20.9,20.9,42.3,42.3,42.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,42.5,42.5,42.5,"10/08/2018"
"NHGRI",0.4,36.5,6.2,1,4.4,3.1,0,6.4,1.6,0,6.4,3.2,NA,NA,NA,1,10.8,4.8,"10/08/2018"
"NHLBI",0.3,4,3.5,1.8,2.2,1.9,0,23.2,1.6,0,0,0,NA,NA,NA,1.8,25,3.5,"10/08/2018"
"NIAMS",0.4,0.4,0.4,3.5,3.5,3.5,NA,NA,NA,26.8,26.8,26.8,NA,NA,NA,30.3,30.3,30.3,"10/08/2018"
"NICHD",3.5,3.5,3.5,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"10/08/2018"
"NIDCR",0.4,5.8,3.1,3.2,3.5,3.4,NA,NA,NA,12.9,26.8,19.8,NA,NA,NA,16.1,30.3,23.2,"10/08/2018"
"NIDDK",0.4,3.5,1.9,102,102,102,6,6,6,NA,NA,NA,NA,NA,NA,108,108,108,"10/08/2018"
"NIGMS",6.2,6.2,6.2,10.2,10.2,10.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,10.4,10.4,10.4,"10/08/2018"
"NINDS",3.5,4,3.6,3,3.2,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3.2,3,"10/08/2018"
"All DACs",0,36.5,4.5,0,102,6.3,0,106.9,17.2,0,26.8,7.8,NA,NA,NA,0.1,108.2,22.9,"10/08/2018"
"JAAMH",0,20.8,13,41.8,42,41.9,48.1,48.1,48.1,NA,NA,NA,NA,NA,NA,89.9,90,90,"10/09/2018"
"NCI DAC",0,11,2.6,0,0.8,0.4,0,0.2,0,0,0,0,NA,NA,NA,0,0.8,0.4,"10/09/2018"
"NHGRI",0,18.1,8.3,0.1,3.2,0.9,0,6.4,2.3,0,0,0,NA,NA,NA,0.1,9.6,2.1,"10/09/2018"
"NHLBI",0.2,8,6.9,0.1,1,0.6,0,23.2,0.8,0,0,0,NA,NA,NA,0.1,24.3,1.4,"10/09/2018"
"NIAID",1,1,1,10,10,10,38.1,38.1,38.1,NA,NA,NA,NA,NA,NA,48.1,48.1,48.1,"10/09/2018"
"NIAMS",13,13,13,2.1,2.1,2.1,12.8,12.8,12.8,NA,NA,NA,NA,NA,NA,14.9,14.9,14.9,"10/09/2018"
"NIDDK",0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/09/2018"
"All DACs",0,20.8,6.7,0,42,4.2,0,48.1,5.9,0,0,0,NA,NA,NA,0,90,9.4,"10/09/2018"
"JAAMH",0,8.7,1.8,40.5,41.1,40.7,48.1,48.1,48.1,NA,NA,NA,NA,NA,NA,88.6,89.2,88.8,"10/10/2018"
"NCI DAC",0,41,5.5,0,0.7,0.2,0,0.3,0.1,0,0.2,0.1,NA,NA,NA,0,1,0.3,"10/10/2018"
"NEI",51.1,51.1,51.1,39.7,39.7,39.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,39.9,39.9,39.9,"10/10/2018"
"NHGRI",0.9,8.7,4.2,0.4,2.2,1.2,0,6.4,2.6,NA,NA,NA,NA,NA,NA,0.4,8.7,3.7,"10/10/2018"
"NHLBI",0,5,3.1,0.1,0.7,0.2,0,19.3,13.5,0,19.3,15.4,NA,NA,NA,0.1,19.7,13.6,"10/10/2018"
"NIDDK",0,0,0,99.9,99.9,99.9,6,6,6,NA,NA,NA,NA,NA,NA,105.9,105.9,105.9,"10/10/2018"
"All DACs",0,51.1,4.7,0,99.9,14,0,48.1,15.5,0,19.3,7.8,NA,NA,NA,0,105.9,28.5,"10/10/2018"
"JAAMH",0,2,0.3,39.8,40.2,40.1,48.1,48.1,48.1,13.1,13.1,13.1,10.3,48.1,35.5,50.3,88.4,76.4,"10/11/2018"
"NCI DAC",0,10.1,1.6,0,1.1,0.3,0,0.5,0.1,0,0.2,0,NA,NA,NA,0,1.4,0.4,"10/11/2018"
"NEI",0.2,6.9,3.6,39.1,39.1,39.1,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,39.3,39.3,39.3,"10/11/2018"
"NHGRI",0,14.7,2.6,0.3,1.4,1.1,0,13.2,6.8,0,6.4,1.1,NA,NA,NA,0.3,14.4,6.7,"10/11/2018"
"NHLBI",0,6.9,1.9,0.1,3.9,0.7,0,26,0.2,0,0,0,NA,NA,NA,0.1,26.1,0.9,"10/11/2018"
"NIAMS",26.4,26.4,26.4,0.3,0.3,0.3,NA,NA,NA,3.9,3.9,3.9,NA,NA,NA,4.2,4.2,4.2,"10/11/2018"
"NICHD",10.1,10.1,10.1,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"10/11/2018"
"NINDS",0,0.8,0.6,0.1,0.5,0.3,0,59.8,31.9,35.8,35.8,35.8,NA,NA,NA,0.2,60.2,33.1,"10/11/2018"
"All DACs",0,26.4,1.9,0,40.2,2.7,0,59.8,2.6,0,35.8,1.9,10.3,48.1,35.5,0,88.4,5.6,"10/11/2018"
"ES DAC",9.2,10.2,9.7,6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,0,0,0,6.8,6.9,6.8,"10/12/2018"
"JAAMH",0,10.2,8.5,11.1,38.9,36.6,48.1,92.9,52.2,NA,NA,NA,NA,NA,NA,87,104,88.6,"10/12/2018"
"NCI DAC",0,18.6,9.6,0,2.8,2.6,0,0.2,0,0,2.3,1.4,NA,NA,NA,0,5.1,2.7,"10/12/2018"
"NHGRI",0,18,8.6,0,2.7,2.1,0,6.4,4.6,0,0,0,NA,NA,NA,0,6.8,2.9,"10/12/2018"
"NHLBI",0,93,3.5,0.1,3.4,2.7,0,30.2,28.8,0,0,0,NA,NA,NA,0.1,33.5,28,"10/12/2018"
"NIAMS",10.2,10.2,10.2,2.8,2.8,2.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,3,3,3,"10/12/2018"
"NIDDK",1.6,18,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/12/2018"
"NIGMS",10.2,10.2,10.2,5.8,5.8,5.8,7.9,7.9,7.9,NA,NA,NA,0.2,8,5.4,6,13.8,11.8,"10/12/2018"
"NINDS",2.3,10.2,8.2,6.5,6.8,6.7,28,28,28,NA,NA,NA,0.1,0.1,0.1,6.9,34.5,13.8,"10/12/2018"
"All DACs",0,93,8,0,38.9,4.5,0,92.9,10.7,0,2.3,0.1,0,8,2.1,0,104,12.7,"10/12/2018"
"JAAMH",24.8,24.8,24.8,38,38,38,48.1,48.1,48.1,NA,NA,NA,NA,NA,NA,86.1,86.1,86.1,"10/13/2018"
"All DACs",24.8,24.8,24.8,38,38,38,48.1,48.1,48.1,NA,NA,NA,NA,NA,NA,86.1,86.1,86.1,"10/13/2018"
"JAAMH",0.4,0.4,0.4,36.6,36.6,36.6,48.1,48.1,48.1,NA,NA,NA,NA,NA,NA,84.7,84.7,84.7,"10/14/2018"
"NCI DAC",0.5,12,6.4,0.5,0.7,0.6,0,0.2,0.1,NA,NA,NA,NA,NA,NA,0.5,0.8,0.7,"10/14/2018"
"NHGRI",0.4,0.7,0.5,0.6,0.7,0.7,0,17,14.2,0,0,0,NA,NA,NA,0.6,17.7,14.9,"10/14/2018"
"NINDS",0.4,0.4,0.4,4.5,4.5,4.5,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,4.6,4.6,4.6,"10/14/2018"
"All DACs",0.4,12,1.5,0.5,36.6,22.1,0,48.1,31.3,0,0,0,NA,NA,NA,0.5,84.7,53.4,"10/14/2018"
"CDAC",5.1,5.1,5.1,3.9,3.9,3.9,0,0,0,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"10/15/2018"
"ES DAC",49.9,49.9,49.9,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"10/15/2018"
"JAAMH",0,37.8,13.9,35.7,36.2,36,48.2,48.2,48.2,13.2,13.2,13.2,13.2,13.2,13.2,49.1,84.3,78.1,"10/15/2018"
"NCI DAC",0,14,8.4,0,6.9,4.5,0,3.2,0.5,0,0,0,NA,NA,NA,0.1,10,4.9,"10/15/2018"
"NEI",0,5.1,2.6,14.8,15,14.9,19.9,19.9,19.9,NA,NA,NA,NA,NA,NA,34.7,35,34.8,"10/15/2018"
"NHGRI",0,37.8,7.8,0.1,5.2,1,0,8.6,0.9,0,0,0,NA,NA,NA,0.1,10.3,1.9,"10/15/2018"
"NHLBI",0,49.9,10,0,3.9,1.5,1.2,22,12.4,0,0,0,NA,NA,NA,0,22,12.7,"10/15/2018"
"NIAMS",0,5,1.7,11.1,13.9,13,16.2,19,17.2,NA,NA,NA,NA,NA,NA,30.1,30.1,30.1,"10/15/2018"
"NIDDK",0,5.1,3.4,84.1,84.4,84.2,5.6,5.6,5.6,0,0,0,NA,NA,NA,84.4,89.7,87.9,"10/15/2018"
"NIGMS",11.9,11.9,11.9,3,3,3,8,8,8,NA,NA,NA,NA,NA,NA,11,11,11,"10/15/2018"
"NINDS",0,0,0,3.9,3.9,3.9,0.1,0.2,0.2,NA,NA,NA,NA,NA,NA,4,4.2,4.1,"10/15/2018"
"All DACs",0,49.9,9.4,0,84.4,10.5,0,48.2,10.5,0,13.2,5,13.2,13.2,13.2,0,89.7,20.7,"10/15/2018"
"JAAMH",0,0.5,0.1,7.2,35.1,32.6,48.2,92.9,52.6,NA,NA,NA,NA,NA,NA,82.7,100.1,84.8,"10/16/2018"
"NCATS",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/16/2018"
"NCI DAC",0,15.8,4,0,6,2,0,3.2,0.2,0,3.2,1.1,NA,NA,NA,0,9.2,2.3,"10/16/2018"
"NHGRI",0,5,1,0.9,4.2,2.3,0,5.1,2.2,0,5.1,1,NA,NA,NA,0.9,9.3,4.3,"10/16/2018"
"NHLBI",0,42.2,1,0,2.9,1,0.2,17.9,9.1,0,0,0,NA,NA,NA,0,20.8,8.5,"10/16/2018"
"NIAID",0.1,0.1,0.1,3,3,3,NA,NA,NA,NA,NA,NA,39.1,39.1,39.1,42.1,42.1,42.1,"10/16/2018"
"NIAMS",0.1,0.1,0.1,12.9,12.9,12.9,16.2,29.9,17.5,NA,NA,NA,NA,NA,NA,29.1,42.8,30.3,"10/16/2018"
"NICHD",0.9,0.9,0.9,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/16/2018"
"NIDCR",0,9.9,2.5,12.5,13.1,12.8,16.1,16.2,16.2,9,9,9,NA,NA,NA,21.5,29.3,27.6,"10/16/2018"
"NIDDK",0.1,5,0.3,83.3,93.9,88.6,6,10.8,8.4,NA,NA,NA,NA,NA,NA,94.1,99.9,97,"10/16/2018"
"NINDS",0.1,12.9,3.3,2.8,2.8,2.8,0.2,28,18.8,NA,NA,NA,0.2,0.2,0.2,3,30.8,16.9,"10/16/2018"
"All DACs",0,42.2,1.6,0,93.9,7.9,0,92.9,10.1,0,9,1.5,0.2,39.1,34.3,0,100.1,18.1,"10/16/2018"
"CDAC",0.9,0.9,0.9,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"10/17/2018"
"JAAMH",0,8.1,2.3,33.7,34,33.9,48.2,48.2,48.2,NA,NA,NA,NA,NA,NA,81.8,82.2,82,"10/17/2018"
"NCI DAC",0.1,35,9.3,0,4.8,3.1,0,3.2,0.4,0,0.1,0,NA,NA,NA,0,8,3.4,"10/17/2018"
"NHGRI",0,35,7.9,0.5,3,2.1,0,5.1,3.6,0,7.5,3,NA,NA,NA,0.5,8.1,5.7,"10/17/2018"
"NHLBI",0.9,1.9,1.1,2,2.1,2,17.8,17.9,17.8,NA,NA,NA,NA,NA,NA,19.7,20,19.8,"10/17/2018"
"NIAMS",1.9,1.9,1.9,12,12,12,8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,20.8,20.8,20.8,"10/17/2018"
"NICHD",1,1,1,5.2,5.2,5.2,15.8,15.8,15.8,NA,NA,NA,NA,NA,NA,21,21,21,"10/17/2018"
"NIGMS",0,6.9,3.1,0.8,1,0.9,8,8,8,NA,NA,NA,NA,NA,NA,8.7,8.9,8.8,"10/17/2018"
"NINDS",1.9,1.9,1.9,1.8,1.8,1.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"10/17/2018"
"All DACs",0,35,7.6,0,34,3.9,0,48.2,5.4,0,7.5,0.8,NA,NA,NA,0,82.2,8.6,"10/17/2018"
"ES DAC",3.2,3.2,3.2,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"10/18/2018"
"JAAMH",0.9,56,6.4,32.6,33.3,33.1,48.2,48.2,48.2,16.2,16.2,16.2,16.1,16.1,16.1,48.7,81,61.2,"10/18/2018"
"NCI DAC",0,17.3,6.9,0,3.8,0.6,0,3.2,0.2,0,0,0,NA,NA,NA,0,7,0.8,"10/18/2018"
"NHGRI",0.3,15.9,7,0.3,2.4,1.8,5.1,5.1,5.1,0,0,0,NA,NA,NA,0.3,7.5,6.1,"10/18/2018"
"NHLBI",0,97.8,10.6,0,0.8,0.5,NA,NA,NA,0,0,0,NA,NA,NA,0,0.8,0.5,"10/18/2018"
"NIAMS",15.9,15.9,15.9,10.9,10.9,10.9,16,16,16,NA,NA,NA,NA,NA,NA,27,27,27,"10/18/2018"
"NIDCR",15.9,15.9,15.9,10.9,10.9,10.9,NA,NA,NA,8,8,8,NA,NA,NA,18.9,18.9,18.9,"10/18/2018"
"NIDDK",0.3,15.9,8.1,81.1,91.9,86.5,6,6,6,NA,NA,NA,NA,NA,NA,98,98,98,"10/18/2018"
"NIGMS",3.2,15.9,8.2,7.7,7.9,7.8,0,7,5.8,NA,NA,NA,NA,NA,NA,7.8,14.9,13.7,"10/18/2018"
"All DACs",0,97.8,7.4,0,91.9,4.8,0,48.2,2.6,0,16.2,2.5,16.1,16.1,16.1,0,98,6,"10/18/2018"
"CDAC",0,3.8,1.6,0,6.8,2.4,0,0,0,NA,NA,NA,NA,NA,NA,0,6.8,2.4,"10/19/2018"
"JAAMH",0,106.4,8.2,3.8,32.2,29.3,48.2,92.8,53,NA,NA,NA,16.2,16.2,16.2,48.4,97,79.4,"10/19/2018"
"NCI DAC",0,278.1,43.2,0,2.9,2,0,3.1,0.3,0,2.3,0.3,NA,NA,NA,0,6,2.3,"10/19/2018"
"NEI",67.1,188.1,127.6,10.7,30.8,20.7,0.2,19.9,10.1,NA,NA,NA,NA,NA,NA,30.6,31,30.8,"10/19/2018"
"NHGRI",1,188.2,91.1,0.9,4.2,2.1,0,8.9,3.7,0,0,0,NA,NA,NA,0.9,13.2,5.4,"10/19/2018"
"NHLBI",0,106.4,24,0,9.5,0.5,14.2,17.9,16.4,0,0,0,NA,NA,NA,0.1,18,5.6,"10/19/2018"
"NIAID",0,2.6,1.3,0.2,0.2,0.2,39.1,39.1,39.1,NA,NA,NA,NA,NA,NA,39.2,39.3,39.3,"10/19/2018"
"NIAMS",3.8,3.8,3.8,9.7,9.7,9.7,16,20.8,17.6,20.8,20.8,20.8,NA,NA,NA,25.8,30.5,27.3,"10/19/2018"
"NICHD",2.6,2.6,2.6,3.2,3.2,3.2,15.8,15.8,15.8,NA,NA,NA,NA,NA,NA,19,19,19,"10/19/2018"
"NIDDK",2.6,3.8,3.2,90.7,91.2,90.9,0,6,3,NA,NA,NA,NA,NA,NA,91.2,96.7,94,"10/19/2018"
"NIGMS",2.6,3.8,3.4,6.5,7,6.7,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,13.6,14.1,13.7,"10/19/2018"
"NINDS",2.6,9,3.9,0.1,5.1,2.5,0,0,0,NA,NA,NA,0,0.2,0.1,0.2,5.2,2.6,"10/19/2018"
"All DACs",0,278.1,33.4,0,91.2,10.6,0,92.8,18.3,0,20.8,0.5,0,16.2,6.2,0,97,24,"10/19/2018"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/20/2018"
"JAAMH",2.5,6.8,5.5,29.6,30.4,29.8,48.2,48.2,48.2,NA,NA,NA,NA,NA,NA,77.8,78.6,78,"10/21/2018"
"NCI DAC",1.3,2.5,1.9,0.5,1.3,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.5,1.3,0.9,"10/21/2018"
"NIDDK",2,2,2,78,78,78,10.8,10.8,10.8,NA,NA,NA,NA,NA,NA,88.8,88.8,88.8,"10/21/2018"
"NINDS",2.5,2.5,2.5,3.7,3.7,3.7,0,0,0,8,8,8,NA,NA,NA,3.7,11.7,6.3,"10/21/2018"
"All DACs",1.3,6.8,4,0.5,78,23,0,48.2,29,8,8,8,NA,NA,NA,0.5,88.8,50.4,"10/21/2018"
"JAAMH",1.7,19.8,5.5,1,29.3,24.6,48.2,92.8,57,NA,NA,NA,16.3,16.3,16.3,45.1,94.4,73.3,"10/22/2018"
"Kids First DAC",0,0,0,8.7,8.9,8.8,14.2,14.9,14.3,15,15,15,NA,NA,NA,23.1,23.7,23.4,"10/22/2018"
"NCI DAC",0,22.3,3,0,0.6,0.1,0,0,0,0,0.2,0.1,NA,NA,NA,0,0.8,0.2,"10/22/2018"
"NEI",1.7,1.7,1.7,28.3,28.3,28.3,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,28.5,28.5,28.5,"10/22/2018"
"NHGRI",0,6,1.5,1,3.7,3,0,6.1,4.6,NA,NA,NA,NA,NA,NA,1,9.8,7.6,"10/22/2018"
"NHLBI",0,10.9,1.8,0,9.4,7.6,0,18.9,13.4,0,0,0,NA,NA,NA,0,28.3,20.4,"10/22/2018"
"NIAID",1.7,1.7,1.7,36.5,36.5,36.5,0,0,0,NA,NA,NA,NA,NA,NA,36.5,36.5,36.5,"10/22/2018"
"NIAMS",1.7,6,3.9,8.8,9.3,9,6.1,6.1,6.1,NA,NA,NA,NA,NA,NA,14.9,15.4,15.1,"10/22/2018"
"NICHD",1.7,1.7,1.7,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"10/22/2018"
"NINDS",1.7,6,2,2.1,2.6,2.5,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.6,2.5,"10/22/2018"
"All DACs",0,22.3,3.5,0,36.5,12.7,0,92.8,24.7,0,15,4.6,16.3,16.3,16.3,0,94.4,35.4,"10/22/2018"
"CDAC",13,13,13,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"10/23/2018"
"ES DAC",0,0,0,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/23/2018"
"JAAMH",0,22,8.4,27.8,27.9,27.8,48.2,48.2,48.2,16.3,16.3,16.3,16.3,16.3,16.3,44.2,76.1,61.6,"10/23/2018"
"NCI DAC",0,25.5,4.6,0,5.7,2.2,0,7.9,0.9,0,0,0,NA,NA,NA,0,8,2.9,"10/23/2018"
"NEI",0.8,0.8,0.8,7.2,7.2,7.2,19.9,19.9,19.9,NA,NA,NA,NA,NA,NA,27.1,27.1,27.1,"10/23/2018"
"NHGRI",0.1,48,5.8,0.1,3.1,1.5,0,6.1,3.5,0,0,0,NA,NA,NA,0.1,9.2,3.6,"10/23/2018"
"NHLBI",5.1,13.1,10.6,6.5,8.4,7.8,19.3,19.3,19.3,0,13.9,11.1,NA,NA,NA,6.5,27.8,20.3,"10/23/2018"
"NICHD",9.3,9.3,9.3,2.9,2.9,2.9,11.8,11.8,11.8,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"10/23/2018"
"NIDDK",13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/23/2018"
"NIGMS",15,15,15,2.8,2.8,2.8,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,9.9,9.9,9.9,"10/23/2018"
"NINDS",0,22,14.7,1.1,1.3,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.3,1.2,"10/23/2018"
"All DACs",0,48,7.3,0,27.9,6.6,0,48.2,8.8,0,16.3,4.8,16.3,16.3,16.3,0,76.1,14.7,"10/23/2018"
"CDAC",0.8,0.8,0.8,2.1,2.1,2.1,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"10/24/2018"
"JAAMH",0.2,20.9,1.7,18.8,27.1,26.3,48.2,73.1,50.3,16.3,16.3,16.3,NA,NA,NA,43.1,91.9,73.1,"10/24/2018"
"NCI DAC",0,15.9,2.4,0,5,0.3,0,2.2,0.1,0,0,0,NA,NA,NA,0,7.3,0.4,"10/24/2018"
"NEI",0.8,0.8,0.8,25.9,25.9,25.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,26.1,26.1,26.1,"10/24/2018"
"NHGRI",0,1.3,0.8,0,1.9,0.4,0,6.9,1.1,6.1,6.1,6.1,NA,NA,NA,0,8,1.7,"10/24/2018"
"NHLBI",0,43.8,11.1,5.1,7.1,5.5,14,14,14,0,0,0,NA,NA,NA,5.1,21.1,7.7,"10/24/2018"
"NIAMS",0.8,0.8,0.8,7,7,7,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,12.8,12.8,12.8,"10/24/2018"
"NIDCR",6,6,6,7.2,7.2,7.2,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,13.1,13.1,13.1,"10/24/2018"
"NIDDK",0.8,0.8,0.8,86,86,86,6,6,6,NA,NA,NA,NA,NA,NA,92,92,92,"10/24/2018"
"NIGMS",0.8,43.8,11.5,1.8,2.3,1.9,7.1,7.1,7.1,NA,NA,NA,7.1,7.1,7.1,8.9,9.4,9,"10/24/2018"
"NINDS",0.8,43.8,11.5,0.1,0.6,0.2,0,0,0,NA,NA,NA,0,0,0,0.2,0.6,0.3,"10/24/2018"
"All DACs",0,43.8,4.1,0,86,10.3,0,73.1,16.4,0,16.3,2.5,0,7.1,2.4,0,92,23.7,"10/24/2018"
"JAAMH",0,1.6,0.3,45.7,46.2,46.2,46.2,46.2,46.2,1,1,1,1,7.1,4,46.7,92.4,70.1,"10/25/2018"
"NCI DAC",1.7,21,2.7,0,4.1,0.4,0,2.2,0.1,NA,NA,NA,NA,NA,NA,0,6.4,0.5,"10/25/2018"
"NEI",0,2.5,0.8,24.9,25.1,25,1.2,11,4.4,NA,NA,NA,NA,NA,NA,26.1,36.1,29.4,"10/25/2018"
"NHGRI",0.1,12.4,3.2,0.8,1.1,0.9,0,6.1,1.2,NA,NA,NA,NA,NA,NA,0.8,7.2,2.2,"10/25/2018"
"NHLBI",0,7,2.2,4.8,6.2,5.2,13.1,13.2,13.1,0,0,0,NA,NA,NA,4.8,19.3,8.5,"10/25/2018"
"NIAMS",0.2,0.2,0.2,5.8,5.8,5.8,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,11.6,11.6,11.6,"10/25/2018"
"NIDDK",0,0,0,85.2,85.2,85.2,0,0,0,NA,NA,NA,NA,NA,NA,85.2,85.2,85.2,"10/25/2018"
"NIGMS",2,2,2,0.9,0.9,0.9,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,8,8,8,"10/25/2018"
"NINDS",0.1,10.1,1.6,6.9,7.2,7.1,0.1,38.8,16.9,NA,NA,NA,NA,NA,NA,7,46,24,"10/25/2018"
"All DACs",0,21,1.9,0,85.2,13.4,0,46.2,9.2,0,1,0.4,1,7.1,4,0,92.4,20.9,"10/25/2018"
"JAAMH",0.9,2.2,1.8,16.8,45.2,42,46.2,73.1,51.1,NA,NA,NA,NA,NA,NA,89.9,94.2,93.1,"10/26/2018"
"NCI DAC",0,18.1,7,0,9.8,0.7,0,0,0,0,0,0,NA,NA,NA,0,9.8,0.7,"10/26/2018"
"NEI",7.2,7.2,7.2,4,4,4,31,31,31,NA,NA,NA,NA,NA,NA,35,35,35,"10/26/2018"
"NHGRI",0,25.1,8.5,0.3,6.8,3.7,0,33.1,5.8,0,0,0,NA,NA,NA,0.3,33.6,6,"10/26/2018"
"NHLBI",0.7,9.2,2.3,3.1,5.2,3.2,0,52,2.7,0,0,0,NA,NA,NA,3.1,56.4,5.9,"10/26/2018"
"NIDDK",10.9,10.9,10.9,84.5,84.5,84.5,6,6,6,NA,NA,NA,NA,NA,NA,90.5,90.5,90.5,"10/26/2018"
"NINDS",0,0,0,6,6,6,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"10/26/2018"
"All DACs",0,25.1,4.9,0,84.5,6,0,73.1,8.5,0,0,0,NA,NA,NA,0,94.2,11.7,"10/26/2018"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/27/2018"
"NCI DAC",1.7,1.7,1.7,7.4,7.4,7.4,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,9.7,9.7,9.7,"10/28/2018"
"NHLBI",0.8,0.8,0.8,2.5,2.5,2.5,13.2,13.2,13.2,NA,NA,NA,NA,NA,NA,15.7,15.7,15.7,"10/28/2018"
"NINDS",0.4,0.4,0.4,3.8,3.8,3.8,38.8,38.8,38.8,NA,NA,NA,NA,NA,NA,42.6,42.6,42.6,"10/28/2018"
"All DACs",0.4,1.7,1.2,2.5,7.4,5.2,2.3,38.8,14.1,NA,NA,NA,NA,NA,NA,9.7,42.6,19.4,"10/28/2018"
"CDAC",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/29/2018"
"ES DAC",0,0,0,2.8,2.8,2.8,8,8,8,NA,NA,NA,NA,NA,NA,10.8,10.8,10.8,"10/29/2018"
"JAAMH",0,0.2,0.1,42.2,42.2,42.2,46.2,46.2,46.2,NA,NA,NA,NA,NA,NA,88.3,88.3,88.3,"10/29/2018"
"NCI DAC",0,34.7,7.8,0.1,6.9,0.6,0,2.3,0.2,0,2.3,0.1,NA,NA,NA,0.1,9.2,0.8,"10/29/2018"
"NHGRI",0,34.7,2.9,0.3,4.1,2.1,0,14.1,7.3,0,7,0.6,NA,NA,NA,1,16.2,8.8,"10/29/2018"
"NHLBI",0,182.6,26.2,0.9,2.1,1.7,13.2,13.2,13.2,0,0,0,NA,NA,NA,0.9,15,3.6,"10/29/2018"
"NICHD",0.2,5,2.6,3,4,3.5,18,18,18,NA,NA,NA,0,0,0,3,22,12.5,"10/29/2018"
"NIDCR",0,0,0,2.1,2.1,2.1,14.8,14.8,14.8,NA,NA,NA,NA,NA,NA,16.8,16.8,16.8,"10/29/2018"
"NIGMS",0,6,2,3.9,4,3.9,0.1,3.2,2.2,0.1,0.1,0.1,NA,NA,NA,4.1,7.1,6.1,"10/29/2018"
