"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NICHD",5.2,27.1,19.8,0.1,0.9,0.7,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0.9,0.7,"09/29/2015"
"NIDCR",0,0,0,0.2,0.2,0.2,14.8,14.8,14.8,NA,NA,NA,NA,NA,NA,15,15,15,"09/29/2015"
"NIGMS",0,8.7,4.4,6.3,6.6,6.5,2.8,2.8,2.8,8,8,8,NA,NA,NA,9.3,14.3,11.8,"09/29/2015"
"NINDS",0,12.9,2.8,3,3.2,3.1,3,4.8,3.9,NA,NA,NA,NA,NA,NA,6,8.1,7.1,"09/29/2015"
"All DACs",0,28,3.2,0,20.1,3,0,41.2,17.2,0,1079.5,342.2,0,451.1,109.3,0.1,1079.7,63.2,"09/29/2015"
"CDAC",0.6,0.6,0.6,14,14,14,NA,NA,NA,NA,NA,NA,0,0,0,14,14,14,"09/30/2015"
"ES DAC",0.3,0.3,0.3,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/30/2015"
"JAAMH",0,30.1,10.3,1,19.5,17,21,129.9,27.8,0,0,0,23.8,27.8,24.9,1,149.1,43.6,"09/30/2015"
"NCI DAC",0,21.8,0.7,0,5,0.7,0,26.2,6.3,0,1101.4,16.5,14.1,16.1,15.5,0,1103.1,12.5,"09/30/2015"
"NEI",0.3,1.2,0.8,12.9,13,12.9,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,29.8,29.9,29.8,"09/30/2015"
"NHGRI",0,30.1,1.2,0,4.7,0.8,0,117.1,4.2,0,0.1,0.1,NA,NA,NA,0.1,119.2,4.9,"09/30/2015"
"NHLBI",0,13.1,1.3,4.8,5.3,4.8,16.1,94,73.7,NA,NA,NA,94,94.1,94.1,20.9,98.9,86.2,"09/30/2015"
"NIAID",0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/30/2015"
"NIAMS",0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/30/2015"
"NICHD",0,1,0.4,0.2,0.8,0.6,0,13.9,7,0,0,0,NA,NA,NA,0.2,14.7,5.2,"09/30/2015"
"NIDDK",0,1,0.8,1.7,2,1.7,2.1,2.1,2.1,NA,NA,NA,NA,NA,NA,3.8,4.1,3.8,"09/30/2015"
"NIGMS",0.3,1,0.7,5,5,5,3,3,3,NA,NA,NA,NA,NA,NA,8,8,8,"09/30/2015"
"NINDS",0,1.1,0.4,1.8,2.1,1.9,3,3.2,3.1,NA,NA,NA,4.1,4.1,4.1,4.9,5.9,5.2,"09/30/2015"
"All DACs",0,30.1,2.4,0,19.5,4.2,0,129.9,17.2,0,1101.4,15,0,94.1,59.3,0,1103.1,24.5,"09/30/2015"
"ES DAC",0,0.7,0.2,0.1,0.8,0.6,11.9,11.9,11.9,NA,NA,NA,0,0,0,0.8,12,4.6,"10/01/2015"
"JAAMH",0,9,0.2,3.8,18.2,15.9,21,49.1,24.8,NA,NA,NA,0,25,14.1,3.9,53,39.1,"10/01/2015"
"NCI DAC",0,29.9,2.9,0,4.3,0.9,0,26.8,3.8,0,1101.4,236.4,14.1,14.1,14.1,0,1102.2,74,"10/01/2015"
"NEI",0,0,0,12,12.1,12.1,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,29,29,29,"10/01/2015"
"NHGRI",0,29,0.6,0,3.9,0.9,0,2.2,0.4,0.1,0.1,0.1,NA,NA,NA,0.1,6.2,1.1,"10/01/2015"
"NHLBI",0,5.8,0.5,3.8,4.2,4,16.1,16.1,16.1,0,16.1,8,NA,NA,NA,4.2,20.1,19,"10/01/2015"
"NIAID",0,0,0,22,22,22,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,22.1,22.1,22.1,"10/01/2015"
"NIAMS",0,0,0,7,7.1,7.1,13.8,20.8,14.8,18,18,18,NA,NA,NA,20.9,27.8,23.1,"10/01/2015"
"NICHD",0,0,0,1,1,1,12.9,12.9,12.9,0,0,0,NA,NA,NA,1,13.9,9.6,"10/01/2015"
"NIDDK",0,10,4.2,0.5,1,0.9,2.1,2.1,2.1,0,0,0,0,0,0,0.5,3,1.5,"10/01/2015"
"NIGMS",0,0.7,0.4,4.1,4.2,4.2,3,3,3,3,3,3,NA,NA,NA,7.1,7.2,7.2,"10/01/2015"
"NINDS",0,0.5,0.1,0.6,1.1,0.9,3.2,21.1,8.7,4.9,21.1,12.6,NA,NA,NA,3.8,22.1,10.4,"10/01/2015"
"All DACs",0,29.9,1,0,22,4.7,0,49.1,12.3,0,1101.4,42,0,25,8.7,0,1102.2,26.3,"10/01/2015"
"CDAC",29.6,29.6,29.6,18.6,18.6,18.6,0,0,0,NA,NA,NA,NA,NA,NA,18.6,18.6,18.6,"10/02/2015"
"ES DAC",0.5,0.5,0.5,0,0,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"10/02/2015"
"JAAMH",0,29.6,12.4,2.8,17.7,15.6,25,78.9,32,NA,NA,NA,0,78.9,26.3,3.5,95.9,46.3,"10/02/2015"
"NCI DAC",0,58.2,3,0,3.4,1.3,0,26.2,10.5,0,23.1,13.3,21.2,23.1,22.4,0,26.5,12.8,"10/02/2015"
"NEI",15,15,15,11,11,11,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,27.9,27.9,27.9,"10/02/2015"
"NHGRI",0,15,4.1,0,3.4,1.1,0,2.2,0.3,0,5.2,0.4,NA,NA,NA,0.1,5.6,1.4,"10/02/2015"
"NHLBI",0,15,13.3,2.8,3.4,2.9,16,129.2,118.9,0,0,0,NA,NA,NA,2.9,132.1,118.7,"10/02/2015"
"NIAID",0,1.3,0.9,20.8,20.9,20.8,0.2,0.2,0.2,NA,NA,NA,0.1,0.1,0.1,21,21,21,"10/02/2015"
"NIAMS",29.6,29.6,29.6,6.6,6.6,6.6,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,20.4,20.4,20.4,"10/02/2015"
"NICHD",0,9,4.5,3,3,3,0,9.8,4.9,NA,NA,NA,NA,NA,NA,3,12.7,7.8,"10/02/2015"
"NIDDK",15,29.6,18.7,0.4,5.8,4.4,0,0,0,NA,NA,NA,0,0,0,0.4,5.8,4.4,"10/02/2015"
"NIGMS",0.8,0.8,0.8,3.1,3.1,3.1,3,3,3,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"10/02/2015"
"NINDS",0,29.6,11.9,0.1,2.8,0.9,1.9,8,4.5,NA,NA,NA,NA,NA,NA,3.8,10.8,5.4,"10/02/2015"
"All DACs",0,58.2,7.5,0,20.9,3.7,0,129.2,32.6,0,23.1,4.5,0,78.9,16.3,0,132.1,33,"10/02/2015"
"JAAMH",0.9,0.9,0.9,16.2,16.2,16.2,25,25,25,NA,NA,NA,NA,NA,NA,41.2,41.2,41.2,"10/03/2015"
"NCI DAC",0,0,0,1.8,1.8,1.8,NA,NA,NA,1.1,1098.4,157.9,0.1,0.1,0.1,2.9,1100.2,159.7,"10/03/2015"
"NHGRI",0,0,0,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"10/03/2015"
"All DACs",0,0.9,0.1,1.8,16.2,3.4,0,25,12.5,1.1,1098.4,157.9,0.1,0.1,0.1,1.8,1100.2,129,"10/03/2015"
"NHGRI",3.1,3.1,3.1,0.4,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"10/04/2015"
"All DACs",3.1,3.1,3.1,0.4,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"10/04/2015"
"CDAC",2.7,2.7,2.7,15.2,15.2,15.2,0,0,0,NA,NA,NA,NA,NA,NA,15.2,15.2,15.2,"10/05/2015"
"JAAMH",0,7,3.5,14.2,14.5,14.4,25,25,25,NA,NA,NA,NA,NA,NA,39.2,39.5,39.3,"10/05/2015"
"NCI DAC",0.1,7.2,2.6,0,4,0.4,0,10.3,0.7,0.8,0.8,0.8,NA,NA,NA,0,13.8,1.1,"10/05/2015"
"NHGRI",0.1,7.2,3.3,1.9,2.2,2.1,0,0,0,NA,NA,NA,NA,NA,NA,1.9,2.2,2.1,"10/05/2015"
"NHLBI",2.7,7,4.7,0.1,8.9,2.5,13.1,81.9,36,0,0,0,NA,NA,NA,0.2,90.8,20.5,"10/05/2015"
"NIAID",3.6,3.6,3.6,18.1,18.1,18.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,18.2,18.2,18.2,"10/05/2015"
"NIAMS",3.9,17.8,10.8,3.1,3.2,3.1,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,16.9,17,16.9,"10/05/2015"
"NINDS",17.8,17.8,17.8,0.1,0.1,0.1,8,8,8,NA,NA,NA,NA,NA,NA,8.1,8.1,8.1,"10/05/2015"
"All DACs",0,17.8,3.3,0,18.1,1.6,0,81.9,3,0,0.8,0.2,NA,NA,NA,0,90.8,4.5,"10/05/2015"
"ES DAC",7.3,7.3,7.3,48.9,48.9,48.9,NA,NA,NA,NA,NA,NA,0,0,0,48.9,48.9,48.9,"10/06/2015"
"NCI DAC",0,35.1,5.7,0,3.3,0.9,0,21,8.2,0,19,1.5,NA,NA,NA,0,21.8,5.7,"10/06/2015"
"NEI",31.6,31.6,31.6,6.9,6.9,6.9,16.9,17,16.9,NA,NA,NA,NA,NA,NA,23.8,23.9,23.8,"10/06/2015"
"NHGRI",1,31.6,12.6,1,3.3,2.2,0,0,0,0,0,0,NA,NA,NA,1,3.3,2.2,"10/06/2015"
"NHLBI",4.6,7.2,5.3,8,10.1,9.4,6.9,120.9,69.9,5,5,5,NA,NA,NA,15.1,129.2,38.7,"10/06/2015"
"NIDDK",1,7.2,4.1,2,2,2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"10/06/2015"
"NIGMS",59.9,59.9,59.9,35,35,35,NA,NA,NA,NA,NA,NA,0,0,0,35,35,35,"10/06/2015"
"All DACs",0,59.9,11.4,0,48.9,5.2,0,120.9,16.7,0,19,2.1,0,0,0,0,129.2,15,"10/06/2015"
"JAAMH",0.8,5.8,1.7,6,12.6,11.9,13,25,23.8,NA,NA,NA,25,25,25,19,37.5,35.8,"10/07/2015"
"NCI DAC",0.1,16.9,4,0,2.3,0.2,0,21,15.7,NA,NA,NA,NA,NA,NA,0,21,15.8,"10/07/2015"
"NHGRI",0.7,6.9,2.1,0.1,2.1,1.1,0,6,2.4,0,0,0,NA,NA,NA,0.1,8.2,3.1,"10/07/2015"
"NHLBI",1.8,4.9,2.8,7.2,7.2,7.2,NA,NA,NA,85.8,85.8,85.8,NA,NA,NA,93,93,93,"10/07/2015"
"NINDS",5.8,5.8,5.8,6.2,6.2,6.2,0,0,0,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"10/07/2015"
"All DACs",0.1,16.9,2.9,0,12.6,5.1,0,25,15.6,0,85.8,68.6,25,25,25,0,93,30.6,"10/07/2015"
"CDAC",9.6,9.6,9.6,4.5,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/08/2015"
"ES DAC",0.6,0.6,0.6,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"10/08/2015"
"JAAMH",0.7,7.8,7.2,1.1,11.3,9.5,25,25,25,0,0,0,NA,NA,NA,1.2,36.2,30.1,"10/08/2015"
"NCI DAC",0,9.6,2,0,1.2,0.1,0,20,6.3,0,0,0,20,20,20,0,20,8.8,"10/08/2015"
"NEI",7,7.8,7.5,5.1,5.1,5.1,17,17,17,NA,NA,NA,NA,NA,NA,22.1,22.1,22.1,"10/08/2015"
"NHGRI",0.6,31.9,8.2,0.8,1.2,1.1,0,6,0.6,0,0,0,NA,NA,NA,0.8,7.3,1.8,"10/08/2015"
"NHLBI",7,7.8,7.5,6.2,6.2,6.2,89,89.8,89.4,89.8,89.8,89.8,89.8,89.8,89.8,95.2,96,95.7,"10/08/2015"
"NIAMS",7.8,7.8,7.8,0.1,0.1,0.1,18,18,18,NA,NA,NA,NA,NA,NA,18.1,18.1,18.1,"10/08/2015"
"NICHD",7,7,7,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"10/08/2015"
"NIDDK",7,7.8,7.3,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"10/08/2015"
"NIGMS",7,7.8,7.5,33,33,33,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,"10/08/2015"
"NINDS",7,7.8,7.3,5.2,5.2,5.2,0,0,0,NA,NA,NA,NA,NA,NA,5.2,5.2,5.2,"10/08/2015"
"All DACs",0,31.9,5.7,0,33,3.4,0,89.8,14.7,0,89.8,11.2,20,89.8,26.3,0,96,18.7,"10/08/2015"
"ES DAC",0.7,0.7,0.7,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"10/09/2015"
"JAAMH",0.7,3,2.2,3.9,10.6,8.5,13,25,21.7,NA,NA,NA,NA,NA,NA,16.8,35.6,30.2,"10/09/2015"
"NCI DAC",0,22.3,1.9,0,4,1.2,0,2.9,0.8,0,14.2,4.7,NA,NA,NA,0.1,14.2,2.5,"10/09/2015"
"NHGRI",0.7,2.8,1.1,0.2,0.6,0.3,0,6,2.7,0,0,0,NA,NA,NA,0.2,6.6,3,"10/09/2015"
"NHLBI",0.7,9.3,5.5,5,5.7,5.5,6.9,120.9,38,316.8,316.8,316.8,NA,NA,NA,11.9,322.5,240.7,"10/09/2015"
"NIDDK",7.3,7.3,7.3,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"10/09/2015"
"NIGMS",0.7,0.7,0.7,32,32,32,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,32.2,32.2,32.2,"10/09/2015"
"All DACs",0,22.3,2.8,0,32,3.6,0,120.9,11.8,0,316.8,202.9,NA,NA,NA,0.1,322.5,50.1,"10/09/2015"
"JAAMH",0,0,0,2.6,8.7,3.5,13,13,13,NA,NA,NA,NA,NA,NA,15.5,15.5,15.5,"10/10/2015"
"NHGRI",0,0,0,2.7,2.7,2.7,0,0,0,5.7,5.7,5.7,NA,NA,NA,2.8,8.4,5.6,"10/10/2015"
"NINDS",0,0,0,2.7,2.7,2.7,0,0,0,NA,NA,NA,NA,NA,NA,2.7,2.7,2.7,"10/10/2015"
"All DACs",0,0,0,2.6,8.7,3.2,0,13,8.7,5.7,5.7,5.7,NA,NA,NA,2.7,15.5,11.9,"10/10/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/11/2015"
"JAAMH",0,0.1,0.1,6.8,7.5,7.2,25,27.8,26.4,NA,NA,NA,NA,NA,NA,31.8,35.3,33.6,"10/12/2015"
"NCI DAC",0,12,2.8,0.6,7.1,1.5,0,23.2,13.6,1.1,1.1,1.1,NA,NA,NA,1,24.4,12.6,"10/12/2015"
"NHGRI",0,7,3.1,0.8,7.2,4.5,0,2.3,1.1,0,0,0,NA,NA,NA,0.8,9.5,5.4,"10/12/2015"
"NHLBI",0,5.8,0.5,2.1,10.4,3.2,81.8,81.8,81.8,81.8,81.8,81.8,68,68,68,78.4,84,83.2,"10/12/2015"
"NIAMS",0,0,0,1.2,1.2,1.2,13.2,13.2,13.2,NA,NA,NA,NA,NA,NA,14.4,14.4,14.4,"10/12/2015"
"NIDDK",0,0,0,2.3,2.3,2.3,0,0,0,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,"10/12/2015"
"NINDS",0,7,1.8,1.4,1.5,1.4,2.1,16.8,11.9,2.1,2.1,2.1,NA,NA,NA,3.5,18.2,10.8,"10/12/2015"
"All DACs",0,12,2.1,0.6,10.4,2.8,0,81.8,26.1,0,81.8,8.3,68,68,68,0.8,84,27.3,"10/12/2015"
"CDAC",5,5,5,7.2,7.2,7.2,0,0,0,NA,NA,NA,NA,NA,NA,7.2,7.2,7.2,"10/13/2015"
"JAAMH",7.8,18.2,11.9,6,6.2,6.1,25,25,25,NA,NA,NA,NA,NA,NA,30.9,31.2,31.1,"10/13/2015"
"NCI DAC",0.2,13.7,7.7,0,5.9,1.1,0,29,11.3,0,1086.9,418.5,23,29,27.5,0,1088,117.9,"10/13/2015"
"NHGRI",0,18.2,6.8,0,1.7,0.6,0,0.1,0.1,NA,NA,NA,NA,NA,NA,0.1,1.8,0.7,"10/13/2015"
"NHLBI",0.1,7.8,0.8,1.1,1.2,1.2,6.9,141.9,51.9,57.8,57.8,57.8,NA,NA,NA,8.1,143.2,67.2,"10/13/2015"
"All DACs",0,18.2,5.9,0,7.2,1.5,0,141.9,23.4,0,1086.9,279.7,23,29,27.5,0,1088,77.4,"10/13/2015"
"JAAMH",0,0,0,5,5,5,NA,NA,NA,25,25,25,NA,NA,NA,30,30,30,"10/14/2015"
"NCI DAC",0,11.1,2,0.1,5,1.6,0,23,5.6,0,0,0,NA,NA,NA,0.8,23.1,6.8,"10/14/2015"
"NEI",8,8,8,16.1,16.1,16.1,18.9,18.9,18.9,NA,NA,NA,NA,NA,NA,35,35,35,"10/14/2015"
"NHGRI",0.8,5.9,3.3,1,5.2,3.2,0.1,6.3,3.1,NA,NA,NA,NA,NA,NA,1.1,7.5,6.3,"10/14/2015"
"NHLBI",0.1,1.9,0.7,1.8,1.9,1.9,5,5,5,5,5,5,NA,NA,NA,6.8,6.9,6.9,"10/14/2015"
"NIAID",0.2,0.2,0.2,9.2,9.2,9.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"10/14/2015"
"NIDDK",0.8,1.6,1.5,0.2,0.4,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.4,0.2,"10/14/2015"
"NINDS",8,8,8,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"10/14/2015"
"All DACs",0,11.1,2.3,0.1,16.1,2.8,0,23,3.5,0,25,7.5,NA,NA,NA,0.2,35,6.8,"10/14/2015"
"JAAMH",0.1,45,8.6,3.8,4.2,4.1,25,25,25,25,25,25,25,25,25,28.8,29.2,29,"10/15/2015"
"NCI DAC",0,13.1,5.3,0,4.1,0.7,0,7.9,6.6,0,0,0,NA,NA,NA,0,11.2,7,"10/15/2015"
"NEI",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2015"
"NHGRI",5.2,9,8.8,3.6,3.6,3.6,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"10/15/2015"
"NHLBI",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2015"
"NIAMS",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2015"
"NICHD",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2015"
"NIDDK",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2015"
"NINDS",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2015"
"All DACs",0,45,7.9,0,4.2,2.1,0,25,11.9,0,25,16.6,25,25,25,0,29.2,14.8,"10/15/2015"
"CDAC",0.1,0.1,0.1,4.4,4.4,4.4,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,18.2,18.2,18.2,"10/16/2015"
"JAAMH",0.1,5.3,1.2,3.2,3.4,3.2,25,25,25,NA,NA,NA,NA,NA,NA,28.2,28.2,28.2,"10/16/2015"
"NCI DAC",0,10.2,1.1,0,3.2,0.5,0.1,21.1,9.3,0,27.2,6.8,NA,NA,NA,0.1,27.2,9.5,"10/16/2015"
"NEI",1.1,1.1,1.1,14.1,14.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/16/2015"
"NHGRI",0,1.1,1,2.8,3.1,2.9,0.1,16.3,0.8,2.3,14.2,8.3,NA,NA,NA,2.9,19.4,3.7,"10/16/2015"
"NHLBI",1.1,29.9,12.6,38.2,38.2,38.2,NA,NA,NA,NA,NA,NA,0,0,0,38.2,38.2,38.2,"10/16/2015"
"NIAMS",0.1,1.1,0.8,3.9,4.1,3.9,2,6.2,3.2,NA,NA,NA,NA,NA,NA,5.9,10.3,7.2,"10/16/2015"
"NICHD",1.1,1.1,1.1,0,0,0,18.2,18.2,18.2,NA,NA,NA,NA,NA,NA,18.2,18.2,18.2,"10/16/2015"
"NIDDK",1.1,1.1,1.1,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"10/16/2015"
"NINDS",1.1,1.1,1.1,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,6,6,6,"10/16/2015"
"All DACs",0,29.9,1.5,0,38.2,3.6,0,25,4.2,0,27.2,7.3,0,0,0,0.1,38.2,7.2,"10/16/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/17/2015"
"NCI DAC",0,46.4,8.9,0.4,1.3,0.6,0.1,18.2,5,0,1.1,0.7,NA,NA,NA,0.6,18.8,5.2,"10/18/2015"
"NHGRI",0,5.4,4,0.4,0.6,0.5,0.1,9.3,2.1,0,0,0,NA,NA,NA,0.5,9.9,2.6,"10/18/2015"
"All DACs",0,46.4,7.2,0.4,1.3,0.5,0.1,18.2,4,0,1.1,0.6,NA,NA,NA,0.5,18.8,4.3,"10/18/2015"
"CDAC",0.3,0.3,0.3,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/19/2015"
"JAAMH",0.6,13.1,9.9,0.1,0.4,0.3,6.9,49.9,28.4,NA,NA,NA,49.9,49.9,49.9,7.2,50.3,31.8,"10/19/2015"
"NCI DAC",0,13.1,4.1,0,7,0.9,0,17.1,3.2,0,1,0.2,NA,NA,NA,0.1,17.8,3.3,"10/19/2015"
"NEI",0.5,0.5,0.5,11.3,11.3,11.3,18.9,18.9,18.9,NA,NA,NA,NA,NA,NA,30.2,30.2,30.2,"10/19/2015"
"NHGRI",0,13.1,5.1,0,6.7,3.5,0.1,2.3,1.5,0,0,0,NA,NA,NA,0.1,9,4.8,"10/19/2015"
"NHLBI",10.2,10.2,10.2,7.6,7.6,7.6,108.2,108.2,108.2,NA,NA,NA,NA,NA,NA,115.8,115.8,115.8,"10/19/2015"
"NIDCR",5.1,5.1,5.1,0.6,0.6,0.6,6.3,6.3,6.3,NA,NA,NA,NA,NA,NA,7,7,7,"10/19/2015"
"All DACs",0,13.1,5.4,0,11.3,1.7,0,108.2,10.8,0,1,0.2,49.9,49.9,49.9,0.1,115.8,11.6,"10/19/2015"
"JAAMH",0,25.8,10.8,0.2,3.4,2.2,21.2,46.1,43.8,0,13.8,6.7,46.1,46.1,46.1,0.8,49.5,31.4,"10/20/2015"
"NCI DAC",0,18.7,5,0.1,6.1,1.1,0,2.3,0.4,0,0,0,NA,NA,NA,0.1,8.4,1.5,"10/20/2015"
"NHGRI",0,25.8,13.5,0.1,5.7,0.7,0,2.3,0.2,NA,NA,NA,NA,NA,NA,0.2,8,1,"10/20/2015"
"NHLBI",1.2,21.2,4.6,6.8,6.8,6.8,107.1,107.1,107.1,107.1,107.1,107.1,NA,NA,NA,113.9,113.9,113.9,"10/20/2015"
"NIDDK",21.2,21.2,21.2,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"10/20/2015"
"NINDS",3.2,21.2,9.8,1.9,2.4,2.1,0,1,0.3,NA,NA,NA,NA,NA,NA,1.9,3.5,2.4,"10/20/2015"
"All DACs",0,25.8,9.1,0.1,6.8,2,0,107.1,13.3,0,107.1,33.5,46.1,46.1,46.1,0.1,113.9,22.7,"10/20/2015"
"CDAC",1.5,1.5,1.5,13.2,13.2,13.2,0,0,0,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"10/21/2015"
"JAAMH",5.1,21.8,19.7,0.1,1.8,0.5,46.1,46.1,46.1,0,0,0,NA,NA,NA,0.1,47.9,12.1,"10/21/2015"
"NCI DAC",0,6,1.8,0,4.8,0.6,0,7.9,3.6,0.2,7,1.6,5.2,5.2,5.2,0.1,8.4,4.3,"10/21/2015"
"NHGRI",0,20.4,5.2,0,2.1,0.3,0,96,12,0,0,0,NA,NA,NA,0,98.1,12.3,"10/21/2015"
"NHLBI",20,21.7,21.5,5.9,19.9,17.8,76.2,83.2,82.8,76.2,76.2,76.2,58.9,108.2,83.6,78.8,114.3,100.5,"10/21/2015"
"NIDDK",20,20,20,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"10/21/2015"
"NINDS",0.3,0.3,0.3,0.9,0.9,0.9,1,1,1,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"10/21/2015"
"All DACs",0,21.8,12.4,0,19.9,7.6,0,96,47.4,0,76.2,6.5,5.2,108.2,31.3,0,114.3,45,"10/21/2015"
"NCI DAC",0,13.3,7.2,0,4.2,0.7,0,14.9,10.3,0,0,0,14.9,14.9,14.9,0,15,8.1,"10/22/2015"
"NHGRI",0.1,8.9,7.2,0,3.9,1.3,2.3,2.3,2.3,0,0.2,0,NA,NA,NA,0.2,6.2,1.6,"10/22/2015"
"NHLBI",0.9,34.9,5.5,5,42.1,25.3,69,108,97.8,0,45,6.5,NA,NA,NA,42.2,113.2,65,"10/22/2015"
"All DACs",0,34.9,6.8,0,42.1,6.7,0,108,25.2,0,45,2.1,14.9,14.9,14.9,0,113.2,20.6,"10/22/2015"
"ES DAC",0.6,0.6,0.6,0.2,0.2,0.2,6,6,6,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"10/23/2015"
"JAAMH",0,0.9,0.8,0.1,7,5.4,22,46.1,36.1,NA,NA,NA,38.9,38.9,38.9,24.8,46.2,41.6,"10/23/2015"
"NCI DAC",0.6,3.1,2.2,0,3,0.4,0,29,4.4,1051.5,1051.5,1051.5,0,35.2,5.9,0,1054.1,34.9,"10/23/2015"
"NHGRI",0.6,3.1,2.3,0,3,1,0,2.3,0.7,NA,NA,NA,NA,NA,NA,0,5.3,1.8,"10/23/2015"
"NHLBI",0.6,3.1,1.6,4.2,41.1,30.5,25.9,108,67.6,0,349.9,87.5,NA,NA,NA,41,390.9,109.5,"10/23/2015"
"NICHD",0.9,0.9,0.9,5.8,5.8,5.8,12,12,12,NA,NA,NA,NA,NA,NA,17.8,17.8,17.8,"10/23/2015"
"NIDDK",0.6,0.9,0.8,0.3,2.8,1.9,0,0,0,NA,NA,NA,NA,NA,NA,0.3,2.8,1.9,"10/23/2015"
"NIGMS",0.6,0.9,0.7,17.7,18.1,17.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,17.8,18.2,18,"10/23/2015"
