"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NIGMS",2.6,3,2.7,0.3,0.4,0.3,2.2,3,2.8,NA,NA,NA,NA,NA,NA,2.6,3.3,3.1,"08/05/2019"
"NINDS",2.6,2.6,2.6,0.3,0.5,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.5,0.4,"08/05/2019"
"All DACs",0,35.1,2.9,0,39.3,9.5,0,46.2,9.6,0,41,1.2,0,0.3,0.1,0,72.5,16.3,"08/05/2019"
"ES DAC",0.7,0.8,0.7,1.8,2.2,1.9,0,8.2,5.5,NA,NA,NA,NA,NA,NA,2.2,10,7.4,"08/06/2019"
"JAAMH",0,55.2,22.9,1.9,19.9,2.9,31.8,35.2,32.1,NA,NA,NA,1,1,1,2.9,55.1,21.3,"08/06/2019"
"NCI DAC",0,55.2,17.9,0,1.9,0.4,0,0.8,0.1,0,0,0,NA,NA,NA,0,1.9,0.5,"08/06/2019"
"NEI",55.2,55.2,55.2,27.8,27.8,27.8,0,0,0,NA,NA,NA,NA,NA,NA,27.8,27.8,27.8,"08/06/2019"
"NHGRI",0,55.2,17.7,1.7,6,3.4,0,2.3,0.1,0,4.3,1.1,NA,NA,NA,1.7,10.2,3.6,"08/06/2019"
"NHLBI",0,55.2,3.2,29,43.2,34.4,37.2,42,40.3,0,28,18.7,NA,NA,NA,29,76,72.3,"08/06/2019"
"NIAID",0.8,55.2,14.4,37.8,38,37.9,4.2,4.2,4.2,4.2,4.2,4.2,NA,NA,NA,42,42.2,42.1,"08/06/2019"
"NIAMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2019"
"NICHD",0.8,0.8,0.8,2.9,2.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"08/06/2019"
"NIDCR",4.8,55.2,21.6,7.8,8.1,8,5.2,5.2,5.2,5.2,5.2,5.2,NA,NA,NA,13,13.3,13.2,"08/06/2019"
"NIDDK",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2019"
"NIGMS",0.8,4.8,2.8,1.2,1.3,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.3,1.3,"08/06/2019"
"NINDS",0,55.2,4.5,1.8,2,2,0.1,4,0.5,NA,NA,NA,0.1,0.1,0.1,1.9,6,2.4,"08/06/2019"
"All DACs",0,55.2,16.2,0,43.2,7.1,0,42,11.2,0,28,4,0.1,1,1,0,76,16.5,"08/06/2019"
"JAAMH",1.8,69.2,6.9,1.2,1.6,1.3,31.8,31.8,31.8,1.1,1.1,1.1,1.1,1.1,1.1,2.2,33.4,14.4,"08/07/2019"
"NCI DAC",0.1,19.2,4.8,0,1,0.5,0,2.6,0.2,0,0,0,NA,NA,NA,0,3.5,0.6,"08/07/2019"
"NEI",5,7.5,5.8,16.5,16.5,16.5,14,14,14,NA,NA,NA,NA,NA,NA,30.5,30.5,30.5,"08/07/2019"
"NHGRI",0.9,19.9,7,2.1,9.2,4.6,0,6,1.9,0,1.2,0.6,NA,NA,NA,2.1,15.2,6.4,"08/07/2019"
"NHLBI",0,7.5,3.8,32.8,91.9,67.8,0,39.7,16.7,0,0,0,NA,NA,NA,72.5,91.9,83.9,"08/07/2019"
"NIDDK",7.5,7.5,7.5,20.7,20.7,20.7,35.5,35.5,35.5,35.5,35.5,35.5,NA,NA,NA,56.2,56.2,56.2,"08/07/2019"
"NIGMS",1.8,7.5,3.2,0.5,0.5,0.5,0.8,0.8,0.8,0,0,0,NA,NA,NA,0.6,1.2,1.1,"08/07/2019"
"NINDS",7.5,7.5,7.5,1.4,1.4,1.4,4,8,4.8,8,8,8,NA,NA,NA,5.4,9.3,6.5,"08/07/2019"
"All DACs",0,69.2,5,0,91.9,38.3,0,39.7,12.8,0,35.5,3.1,1.1,1.1,1.1,0,91.9,49.6,"08/07/2019"
"CDAC",0.2,9.3,4.7,7.9,8.1,8,0,0,0,NA,NA,NA,0,0,0,8,8.2,8.1,"08/08/2019"
"ES DAC",0,0,0,7.8,7.8,7.8,0,0,0,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"08/08/2019"
"JAAMH",0,10.2,3,0,17.9,2.2,30.8,35.2,31.6,NA,NA,NA,0.1,1.1,0.4,0.9,53,29.8,"08/08/2019"
"Kids First DAC",0,0,0,3.9,3.9,3.9,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,6.4,6.4,6.4,"08/08/2019"
"NCI DAC",0,10.2,1.4,0,2.8,0.7,0,5.4,0.4,0,0,0,NA,NA,NA,0.2,6.3,1.1,"08/08/2019"
"NEI",0.8,9.3,7.2,15.2,26,23.3,0,14,3.5,NA,NA,NA,NA,NA,NA,26,29.2,26.8,"08/08/2019"
"NHGRI",0,10.2,3,0.9,10.5,4,0,2.3,0.2,0,0,0,NA,NA,NA,0.9,12.8,4.2,"08/08/2019"
"NHLBI",0,45.3,12.9,28.2,90.8,70.9,41.8,46.5,42.1,0,46.5,21.7,NA,NA,NA,28.2,95.5,75.3,"08/08/2019"
"NIAMS",0,0.6,0.2,6.1,7,6.5,5.1,12.2,7.5,13.2,13.2,13.2,NA,NA,NA,11.6,19.3,15.4,"08/08/2019"
"NICHD",0,5.6,2.8,0.8,1.1,0.9,0,21.2,10.6,NA,NA,NA,NA,NA,NA,0.8,22.3,11.5,"08/08/2019"
"NIDCR",2.2,2.2,2.2,5.8,5.8,5.8,13.2,13.2,13.2,NA,NA,NA,NA,NA,NA,19,19,19,"08/08/2019"
"NIDDK",0.1,0.1,0.1,19.1,19.8,19.5,35,35.5,35.2,NA,NA,NA,NA,NA,NA,54.6,54.8,54.7,"08/08/2019"
"NIGMS",0,0,0,31.9,31.9,31.9,0,0,0,NA,NA,NA,NA,NA,NA,31.9,31.9,31.9,"08/08/2019"
"NINDS",0.1,0.2,0.1,0.5,3.8,1.3,0,0,0,NA,NA,NA,NA,NA,NA,0.5,3.8,1.3,"08/08/2019"
"All DACs",0,45.3,7.8,0,90.8,29.2,0,46.5,12.1,0,46.5,11.9,0,1.1,0.3,0.2,95.5,21.7,"08/08/2019"
"CDAC",2,2,2,7.5,7.5,7.5,0,0,0,NA,NA,NA,NA,NA,NA,7.5,7.5,7.5,"08/09/2019"
"ES DAC",2,2,2,7.3,7.3,7.3,0,0,0,NA,NA,NA,NA,NA,NA,7.3,7.3,7.3,"08/09/2019"
"JAAMH",0,15,9.4,0,17.2,0.9,30.8,35.2,31.2,NA,NA,NA,3,3,3,3.7,52.4,10,"08/09/2019"
"NCI DAC",0,18.1,4.1,0,0.2,0.2,0,1.7,0.1,NA,NA,NA,NA,NA,NA,0,1.7,0.3,"08/09/2019"
"NEI",2,8.2,6.2,24.8,25.3,24.9,3,3,3,NA,NA,NA,NA,NA,NA,27.8,28.3,27.9,"08/09/2019"
"NHGRI",0,18.1,4.4,3,10,5.2,0,2.3,0.9,0,0,0,NA,NA,NA,3,12.3,6,"08/09/2019"
"NHLBI",0.1,0.1,0.1,33,33,33,41.8,41.8,41.8,NA,NA,NA,NA,NA,NA,74.8,74.8,74.8,"08/09/2019"
"NIAID",4.1,4.1,4.1,3,3,3,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"08/09/2019"
"NIAMS",2,2,2,6.4,6.4,6.4,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,10.5,10.5,10.5,"08/09/2019"
"NICHD",10.8,10.8,10.8,0.4,0.4,0.4,NA,NA,NA,0,0,0,NA,NA,NA,0.4,0.4,0.4,"08/09/2019"
"NIDCR",2,2,2,6.4,6.4,6.4,12.1,12.1,12.1,NA,NA,NA,NA,NA,NA,18.5,18.5,18.5,"08/09/2019"
"NIGMS",2,2,2,31.4,31.4,31.4,0,0,0,NA,NA,NA,NA,NA,NA,31.5,31.5,31.5,"08/09/2019"
"All DACs",0,18.1,6.8,0,33,5,0,41.8,8.9,0,0,0,3,3,3,0,74.8,11.6,"08/09/2019"
"NCI DAC",0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"08/10/2019"
"NHGRI",1.9,1.9,1.9,2.2,2.2,2.2,NA,NA,NA,0,0,0,NA,NA,NA,2.2,2.2,2.2,"08/10/2019"
"NHLBI",1.5,1.5,1.5,32.1,32.1,32.1,41.8,41.8,41.8,NA,NA,NA,NA,NA,NA,73.9,73.9,73.9,"08/10/2019"
"All DACs",0.5,1.9,1.5,0.5,32.1,9.3,0,41.8,20.9,0,0,0,NA,NA,NA,0.5,73.9,19.7,"08/10/2019"
"NCI DAC",1.5,35.2,13.5,0.5,3.1,2.1,0.2,0.2,0.2,0,0,0,NA,NA,NA,0.6,3.2,2.1,"08/11/2019"
"All DACs",1.5,35.2,13.5,0.5,3.1,2.1,0.2,0.2,0.2,0,0,0,NA,NA,NA,0.6,3.2,2.1,"08/11/2019"
"CDAC",0,5,2.5,4,4.2,4.1,0,13.9,6.9,NA,NA,NA,NA,NA,NA,4.2,17.9,11,"08/12/2019"
"JAAMH",0,5,2.6,0.2,0.6,0.4,27.8,27.8,27.8,NA,NA,NA,NA,NA,NA,28,28.3,28.1,"08/12/2019"
"NCI DAC",0,17,2.6,0,6.7,0.9,0,3.6,0.2,0,0,0,NA,NA,NA,0,10.2,1.1,"08/12/2019"
"NEI",3.2,3.2,3.2,22,22,22,3,3,3,NA,NA,NA,NA,NA,NA,25,25,25,"08/12/2019"
"NHGRI",0,6.9,3.1,0.9,14.2,7.3,0,15.2,1.6,0,3.4,1.4,NA,NA,NA,0.9,16.3,8.9,"08/12/2019"
"NHLBI",0,10.9,6,29.8,35.8,30.2,36.2,56.8,48.6,0,41.8,9,NA,NA,NA,29.9,87,44.9,"08/12/2019"
"NICHD",6,6,6,3.6,3.6,3.6,0,0,0,NA,NA,NA,NA,NA,NA,3.6,3.6,3.6,"08/12/2019"
"NIDCR",0,0.1,0.1,3.6,3.7,3.7,3.2,11.1,7.2,NA,NA,NA,NA,NA,NA,7,14.8,10.9,"08/12/2019"
"NIGMS",0,6.9,1.4,27.8,28,27.9,0,0,0,NA,NA,NA,NA,NA,NA,27.9,28.1,28,"08/12/2019"
"NINDS",9.9,9.9,9.9,0.2,0.2,0.2,0,3.9,2,NA,NA,NA,NA,NA,NA,0.2,4.1,2.1,"08/12/2019"
"All DACs",0,17,3.2,0,35.8,8,0,56.8,4.7,0,41.8,4.6,NA,NA,NA,0,87,11.9,"08/12/2019"
"CDAC",26.8,26.8,26.8,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/13/2019"
"ES DAC",1,1,1,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,0,0,0,2.9,2.9,2.9,"08/13/2019"
"JAAMH",0.8,26.8,7.3,0,1,0.2,25.9,26.9,26.6,1.2,1.2,1.2,1.1,1.2,1.1,1.2,26.9,16.6,"08/13/2019"
"NCI DAC",0,26.8,5.3,0,5.7,3.3,0,3.6,0.5,0,3.6,1.8,NA,NA,NA,0,9.3,3.8,"08/13/2019"
"NEI",1,26.8,13.9,24,24,24,0,0,0,NA,NA,NA,NA,NA,NA,24,24,24,"08/13/2019"
"NHGRI",0,26.8,10.4,0,6.2,1.9,0,8,1,0,0,0,NA,NA,NA,0,8.5,2.7,"08/13/2019"
"NHLBI",0,26.8,1.9,33.9,48.5,37,66.1,66.1,66.1,0,36.9,8,NA,NA,NA,33.9,114.6,53.9,"08/13/2019"
"NIAMS",1,1,1,3,3,3,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,6,6,6,"08/13/2019"
"NICHD",26.8,26.8,26.8,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/13/2019"
"NIDCR",26.8,26.8,26.8,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/13/2019"
"NIDDK",1,26.8,11.3,14.2,14.2,14.2,35,35,35,NA,NA,NA,NA,NA,NA,49.2,49.2,49.2,"08/13/2019"
"NIGMS",1,4.8,2.3,27,27.1,27,0,0,0,176.1,176.1,176.1,NA,NA,NA,27.1,203.1,144.4,"08/13/2019"
"NINDS",1,26.8,3.2,2.8,2.9,2.8,0,0,0,NA,NA,NA,0,34.2,17.1,2.8,37,5.7,"08/13/2019"
"All DACs",0,26.8,6.8,0,48.5,7.4,0,66.1,11,0,176.1,13.6,0,34.2,3,0,203.1,18.2,"08/13/2019"
"CDAC",43.1,43.1,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/14/2019"
"JAAMH",0,43.1,5,0,12.2,4.2,25.1,35.2,28,NA,NA,NA,0,0.2,0,0.5,47.3,25.5,"08/14/2019"
"NCI DAC",0,6,3.3,0,4.2,2.8,0,3.6,0.8,0,1.6,0.5,NA,NA,NA,0,7.9,3.6,"08/14/2019"
"NHGRI",0,11.8,2.7,0,4.9,0.8,0,2.3,0.2,22,22,22,NA,NA,NA,0,22.8,2.8,"08/14/2019"
"NHLBI",1.1,15.6,2.6,28.1,33.8,33.6,37.1,42.8,37.4,37,42.8,37.6,NA,NA,NA,70.5,70.9,70.9,"08/14/2019"
"NIAMS",11.8,11.8,11.8,2.1,2.1,2.1,3,3,3,NA,NA,NA,NA,NA,NA,5.2,5.2,5.2,"08/14/2019"
"NIDDK",1.2,5.8,2.3,13.2,13.2,13.2,35,35,35,NA,NA,NA,NA,NA,NA,48.1,48.1,48.1,"08/14/2019"
"All DACs",0,43.1,3.9,0,33.8,13.6,0,42.8,22.8,0,42.8,29.7,0,0.2,0,0,70.9,36.1,"08/14/2019"
"CDAC",0,0,0,1.5,1.5,1.5,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,15.4,15.4,15.4,"08/15/2019"
"JAAMH",0,10,4.7,0.2,25.1,20,10,25.1,11.7,NA,NA,NA,0,0,0,0.3,35.1,30.6,"08/15/2019"
"NCI DAC",0,7,2.7,0.8,1.4,1.2,0,0,0,0,0,0,NA,NA,NA,0.8,1.4,1.2,"08/15/2019"
"NHGRI",1.1,7,3.1,0,0.1,0,0,0,0,0,0,0,NA,NA,NA,0,0.1,0,"08/15/2019"
"NHLBI",1.1,16.8,9.7,32.2,33,32.3,37,37,37,0,0,0,NA,NA,NA,32.2,70,36,"08/15/2019"
"NIAMS",0.6,1.1,0.8,0.9,1.2,1.1,3,11.1,7.1,NA,NA,NA,NA,NA,NA,4,12.3,8.1,"08/15/2019"
"NIDDK",10,10,10,12.4,12.4,12.4,35,35,35,NA,NA,NA,NA,NA,NA,47.4,47.4,47.4,"08/15/2019"
"All DACs",0,16.8,6.9,0,33,19.6,0,37,14,0,0,0,0,0,0,0,70,27.1,"08/15/2019"
"CDAC",0,0,0,0.2,0.2,0.2,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"08/16/2019"
"ES DAC",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"08/16/2019"
"JAAMH",0,1.8,0.5,23.8,24.4,24,10,10,10,NA,NA,NA,0.1,0.1,0.1,24.1,34.4,32.1,"08/16/2019"
"NCI DAC",0,44,1.6,0,2.8,0.2,0,0.1,0,0,0,0,NA,NA,NA,0,2.9,0.2,"08/16/2019"
"NHGRI",0,0,0,3,9.9,9.5,2.3,2.3,2.3,0,3.4,2.2,NA,NA,NA,3,13.3,11.3,"08/16/2019"
"NHLBI",1.8,1.8,1.8,31.2,31.2,31.2,NA,NA,NA,0,0,0,NA,NA,NA,31.2,31.2,31.2,"08/16/2019"
"NIGMS",0,0,0,24.1,24.1,24.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,24.2,24.2,24.2,"08/16/2019"
"All DACs",0,44,1,0,31.2,7.1,0,13.9,3.3,0,3.4,0.2,0,0.1,0,0,34.4,7,"08/16/2019"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/17/2019"
"CDAC",3.8,3.8,3.8,11.6,11.6,11.6,0,0,0,NA,NA,NA,NA,NA,NA,11.6,11.6,11.6,"08/18/2019"
"JAAMH",3.8,3.8,3.8,21.6,21.6,21.6,10,10,10,NA,NA,NA,NA,NA,NA,31.6,31.6,31.6,"08/18/2019"
"NCI DAC",0,13.9,4.2,0.2,0.6,0.4,0,0,0,0,0,0,NA,NA,NA,0.2,0.6,0.4,"08/18/2019"
"NEI",3.8,3.8,3.8,4.7,4.7,4.7,14,14,14,NA,NA,NA,NA,NA,NA,18.7,18.7,18.7,"08/18/2019"
"NHGRI",0,3.8,3.6,0.6,0.8,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.8,0.6,"08/18/2019"
"NHLBI",3.8,3.8,3.8,29.5,29.5,29.5,40.9,40.9,40.9,NA,NA,NA,NA,NA,NA,70.5,70.5,70.5,"08/18/2019"
"NIAID",3.8,3.8,3.8,25.5,25.5,25.5,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,29.8,29.8,29.8,"08/18/2019"
"NIAMS",3.8,3.8,3.8,0.5,0.5,0.5,8.3,8.3,8.3,NA,NA,NA,NA,NA,NA,8.8,8.8,8.8,"08/18/2019"
"NIGMS",3.8,3.8,3.8,21.6,21.6,21.6,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,21.7,21.7,21.7,"08/18/2019"
"NINDS",3.8,3.8,3.8,1.5,1.5,1.5,0,0,0,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"08/18/2019"
"All DACs",0,13.9,3.8,0.2,29.5,12.5,0,40.9,13.3,0,0,0,NA,NA,NA,0.2,70.5,25.6,"08/18/2019"
"CDAC",17.7,17.7,17.7,11.2,11.2,11.2,0,0,0,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"08/19/2019"
"JAAMH",0,17.1,8.1,7.2,21.4,20.9,10,35.2,10.6,NA,NA,NA,0.1,0.1,0.1,21,42.4,31.3,"08/19/2019"
"NCI DAC",0,21,3.8,0,0.8,0.2,0,0.1,0,0,0,0,NA,NA,NA,0,0.8,0.2,"08/19/2019"
"NEI",6.9,6.9,6.9,18.5,18.5,18.5,0,0,0,0,0,0,NA,NA,NA,18.5,18.5,18.5,"08/19/2019"
"NHGRI",0,21,8.1,0,7.1,0.8,0,4,0.4,0,0,0,NA,NA,NA,0,11.2,1.1,"08/19/2019"
"NHLBI",0,11.6,8.1,29.9,49.2,34.9,39.8,39.9,39.9,0,39.9,13.3,NA,NA,NA,48.8,70.2,62.8,"08/19/2019"
"NIAID",6.9,6.9,6.9,25.3,25.3,25.3,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,29.6,29.6,29.6,"08/19/2019"
"NIAMS",6.9,17.6,13.4,0.1,9.2,4.7,0.3,11.9,6.1,0.3,6.1,3.2,NA,NA,NA,0.4,21.1,9.4,"08/19/2019"
"NICHD",6.9,6.9,6.9,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"08/19/2019"
"NIDDK",11.6,11.6,11.6,8.5,8.5,8.5,35,35,35,NA,NA,NA,NA,NA,NA,43.5,43.5,43.5,"08/19/2019"
"NIGMS",0.8,11.6,6.2,21.2,21.2,21.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,21.3,21.3,21.3,"08/19/2019"
"NINDS",0,16.9,8,0.8,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,0.9,1.3,1.2,"08/19/2019"
"All DACs",0,21,7.1,0,49.2,13.5,0,39.9,7.3,0,39.9,7.6,0.1,0.1,0.1,0,70.2,19.7,"08/19/2019"
"CDAC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/20/2019"
"JAAMH",0,12.7,7.8,5.9,20.1,19.2,10.1,35.2,11.9,0.2,0.2,0.2,0.2,0.2,0.2,20.2,41.1,28.7,"08/20/2019"
"NCI DAC",0,610.1,29.6,0,6.1,2,0,2.7,0.6,0,0.2,0.1,NA,NA,NA,0,8.8,2.4,"08/20/2019"
"NEI",0,3.9,2.2,17.1,17.2,17.2,0,0,0,NA,NA,NA,NA,NA,NA,17.1,17.2,17.2,"08/20/2019"
"NHGRI",0,4,0.8,0,5.9,0.7,0,2.3,0.3,0,0,0,NA,NA,NA,0,8.2,0.9,"08/20/2019"
"NHLBI",0.3,5.9,4.2,35,51.2,43.1,0,0,0,0,35.2,5.9,NA,NA,NA,35,72.2,45.1,"08/20/2019"
"NIAID",5,5,5,24,24,24,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,28.2,28.2,28.2,"08/20/2019"
"NIDDK",1,1,1,7.4,7.4,7.4,35,35,35,NA,NA,NA,NA,NA,NA,42.4,42.4,42.4,"08/20/2019"
"NIGMS",1,1,1,7.9,7.9,7.9,0,0,0,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,"08/20/2019"
"NINDS",0,0.9,0.5,1,1.1,1.1,14,14,14,NA,NA,NA,NA,NA,NA,15.1,15.2,15.1,"08/20/2019"
"All DACs",0,610.1,8.8,0,51.2,24.2,0,35.2,4.3,0,35.2,3.8,0.2,0.2,0.2,0,72.2,28.3,"08/20/2019"
"CDAC",0.1,2,0.8,8.8,9.4,9.1,0,0,0,NA,NA,NA,NA,NA,NA,8.9,9.4,9.1,"08/21/2019"
"ES DAC",8,33.8,20.9,1,1.2,1.1,1,6.3,3.7,NA,NA,NA,NA,NA,NA,2.2,7.3,4.7,"08/21/2019"
"JAAMH",0,33.8,8.9,5,19.5,18.2,10.1,35.2,10.5,1.2,1.2,1.2,0,1.2,0.5,5.2,40.4,26.2,"08/21/2019"
"NCI DAC",0,33.8,8.9,0.8,5,2.5,0,3.2,0.3,0,0.3,0.1,NA,NA,NA,1,7.5,2.7,"08/21/2019"
"NEI",0.2,33.8,16.8,1.9,16.5,8.2,0,14,5.2,14,14,14,NA,NA,NA,15.9,16.5,16.4,"08/21/2019"
"NHGRI",0,33.8,11.5,0,9.4,2.1,0,13.8,1.6,0,7.1,2.5,NA,NA,NA,0.2,13.8,3.8,"08/21/2019"
"NHLBI",0.2,11.3,7.1,26.8,40.5,34.4,27.8,27.8,27.8,0,27.9,1.5,NA,NA,NA,26.8,68.3,38.3,"08/21/2019"
"NIAMS",0.2,33.8,17,7.5,7.5,7.5,6.1,6.1,6.1,6.9,6.9,6.9,NA,NA,NA,13.6,14.4,14,"08/21/2019"
"NICHD",2,33.8,12.6,0.7,1.2,0.9,0,29,19.3,NA,NA,NA,NA,NA,NA,1.2,29.7,20.2,"08/21/2019"
"NIDCR",2,2,2,7,7,7,6,6,6,NA,NA,NA,NA,NA,NA,13,13,13,"08/21/2019"
"NIDDK",2,33.8,20.9,6.2,6.7,6.5,35,35,35,NA,NA,NA,NA,NA,NA,41.7,41.7,41.7,"08/21/2019"
"NIGMS",0.2,0.8,0.4,19.4,19.4,19.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,19.5,19.5,19.5,"08/21/2019"
"NINDS",0.1,33.8,16.3,0,0.5,0.4,0,14,0.8,NA,NA,NA,NA,NA,NA,0,14.3,1.2,"08/21/2019"
"All DACs",0,33.8,9.9,0,40.5,8.6,0,35.2,3.9,0,27.9,1.8,0,1.2,0.5,0,68.3,12.1,"08/21/2019"
"JAAMH",0,3.4,0.4,17.5,18.2,18.1,11.1,14.1,12.6,NA,NA,NA,4,4,4,22.1,32.4,29.9,"08/22/2019"
"NCI DAC",0,15.7,0.9,0.2,3.6,0.6,0,2.8,0.2,0,0,0,NA,NA,NA,0.2,6.3,0.8,"08/22/2019"
"NEI",0.1,0.3,0.2,15.2,15.4,15.3,0,0,0,NA,NA,NA,NA,NA,NA,15.2,15.4,15.3,"08/22/2019"
"NHGRI",0,10.2,1.1,0,7.6,3.5,0,5.2,2.3,NA,NA,NA,NA,NA,NA,0,12.8,5.8,"08/22/2019"
"NHLBI",0.1,2,0.6,39,39.3,39,28.8,28.9,28.9,28.8,28.8,28.8,NA,NA,NA,67.8,68.2,67.9,"08/22/2019"
"NIAID",0.1,0.1,0.1,21.9,21.9,21.9,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,26.2,26.2,26.2,"08/22/2019"
"NICHD",0.1,0.1,0.1,0.1,4,2.1,0,31.9,16,NA,NA,NA,NA,NA,NA,0.1,35.9,18,"08/22/2019"
"NIDDK",0.1,0.1,0.1,5.3,5.3,5.3,35.5,35.5,35.5,NA,NA,NA,NA,NA,NA,40.8,40.8,40.8,"08/22/2019"
"NINR DAC",0.1,0.1,0.1,3.9,3.9,3.9,NA,NA,NA,2.9,2.9,2.9,NA,NA,NA,6.8,6.8,6.8,"08/22/2019"
"All DACs",0,15.7,0.8,0,39.3,7.7,0,35.5,6.7,0,28.8,7.9,4,4,4,0,68.2,14.2,"08/22/2019"
"CDAC",0,4.5,1.4,6.8,7.1,7,0,0,0,NA,NA,NA,NA,NA,NA,6.9,7.2,7.1,"08/23/2019"
"JAAMH",0,8.9,2.7,2.8,17,14.3,14.1,14.1,14.1,NA,NA,NA,0,4,2.6,2.9,31.2,26.7,"08/23/2019"
"NCI DAC",0,20.2,2.7,0,2.7,1.4,0,3.1,0.4,0,0.6,0.1,NA,NA,NA,0.2,5.5,1.8,"08/23/2019"
"NHGRI",0,51.8,3.3,2.7,7,3.4,0,7,1,0,2.3,0.5,NA,NA,NA,2.9,13.7,4.2,"08/23/2019"
"NHLBI",0,11.1,6.2,38,75.7,65.4,0,28.9,4.3,0,0,0,NA,NA,NA,38,75.7,68.8,"08/23/2019"
"NICHD",0,0,0,3.1,3.1,3.1,0,0,0,NA,NA,NA,NA,NA,NA,3.1,3.1,3.1,"08/23/2019"
"NIDCR",0.3,0.3,0.3,5.5,5.5,5.5,NA,NA,NA,6,6,6,NA,NA,NA,11.5,11.5,11.5,"08/23/2019"
"NIDDK",0.3,0.3,0.3,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/23/2019"
"NINDS",3.2,3.2,3.2,5.9,5.9,5.9,6.4,6.4,6.4,NA,NA,NA,NA,NA,NA,12.2,12.2,12.2,"08/23/2019"
"All DACs",0,51.8,4.2,0,75.7,25.9,0,28.9,2.4,0,6,0.5,0,4,2.6,0.2,75.7,28.6,"08/23/2019"
"CDAC",0,0,0,6.3,6.3,6.3,0,0,0,NA,NA,NA,NA,NA,NA,6.3,6.3,6.3,"08/24/2019"
"JAAMH",0,0,0,16.2,16.2,16.2,14.1,21.2,15.4,NA,NA,NA,4,4,4,20.2,37.5,29.8,"08/24/2019"
"NCI DAC",0,0.6,0.1,1.4,1.6,1.4,0,0,0,NA,NA,NA,NA,NA,NA,1.4,1.6,1.4,"08/24/2019"
"NHGRI",0,0,0,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"08/24/2019"
