"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NHLBI",0,27.1,6.1,0,2.3,0.8,0.9,41,1.5,0,41,3.7,NA,NA,NA,0,43.3,3.2,"10/10/2017"
"NIAID",1,27.1,14,10.1,10.2,10.2,0,0,0,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"10/10/2017"
"NIAMS",1,27.1,14,2,2.1,2,11.9,11.9,11.9,4.3,4.3,4.3,NA,NA,NA,6.2,14,10.1,"10/10/2017"
"NICHD",1,1,1,0,0,0,21.2,21.2,21.2,NA,NA,NA,NA,NA,NA,21.2,21.2,21.2,"10/10/2017"
"NIDCR",3.5,3.5,3.5,2.2,2.2,2.2,14.5,14.5,14.5,NA,NA,NA,NA,NA,NA,16.8,16.8,16.8,"10/10/2017"
"NIGMS",1,1,1,7.2,7.2,7.2,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"10/10/2017"
"NINDS",1,1,1,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,6.2,6.2,6.2,"10/10/2017"
"All DACs",0,210.5,13.8,0,24.3,3.5,0,83.1,18.5,0,368.2,56.5,4.8,17.8,9.7,0,370.1,38.5,"10/10/2017"
"JAAMH",8.1,10.1,9.8,1.8,12.7,11.7,9.1,9.1,9.1,NA,NA,NA,0.3,0.3,0.3,13,21.8,18.8,"10/11/2017"
"NCI DAC",0,4.9,0.8,1.5,5.4,4.6,35,35,35,0,0,0,NA,NA,NA,1.5,39.9,10.2,"10/11/2017"
"NHGRI",0,16.2,8,1,6.2,1.9,0,2.3,0.6,0,0,0,NA,NA,NA,1,7,2,"10/11/2017"
"NHLBI",5,10.1,6.8,0.7,1,0.9,0.1,26,0.9,0,70,3.9,NA,NA,NA,0.7,70.8,2.8,"10/11/2017"
"NIAID",0.9,0.9,0.9,9,9,9,0,0,0,NA,NA,NA,NA,NA,NA,9,9,9,"10/11/2017"
"NIAMS",0.9,0.9,0.9,0.8,0.8,0.8,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"10/11/2017"
"NIDDK",0.9,0.9,0.9,6,6,6,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,11.8,11.8,11.8,"10/11/2017"
"NIGMS",0.1,0.1,0.1,5.8,5.8,5.8,NA,NA,NA,2.2,2.2,2.2,NA,NA,NA,8,8,8,"10/11/2017"
"NINDS",10.1,10.1,10.1,0,0,0,4.8,4.8,4.8,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"10/11/2017"
"All DACs",0,16.2,6.3,0,12.7,3,0,35,2.5,0,70,2,0.3,0.3,0.3,0.7,70.8,4.4,"10/11/2017"
"JAAMH",5.6,10.2,6.8,21,21,21,NA,NA,NA,NA,NA,NA,0,0,0,21,21.1,21.1,"10/12/2017"
"NCI DAC",0,8.2,3.3,0,4.5,3.7,0,35.8,24.7,0,360.8,180.4,35,35,35,4,365.2,40.3,"10/12/2017"
"NEI",1,1,1,22.1,22.1,22.1,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,24.8,24.8,24.8,"10/12/2017"
"NHGRI",0,10.2,4.4,0.5,5.2,3.2,0,36,4.9,0,2.3,0.2,NA,NA,NA,0.5,41.2,5.8,"10/12/2017"
"NHLBI",0,5.6,4.7,0.1,7.1,1.3,34.2,34.2,34.2,0,0,0,NA,NA,NA,0.1,40.8,3.3,"10/12/2017"
"NIGMS",0.7,1.1,0.9,4.6,5.4,5,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,6.8,7.6,7.2,"10/12/2017"
"All DACs",0,10.2,3.9,0,22.1,4.9,0,36,16.6,0,360.8,12.1,0,35,15,0.1,365.2,19.6,"10/12/2017"
"JAAMH",11,11,11,20,20,20,5,5,5,NA,NA,NA,NA,NA,NA,25.1,25.1,25.1,"10/13/2017"
"NCI DAC",0,42,6.3,2.7,3.5,3,0,146.8,53.8,0,0,0,11,11,11,2.8,149.8,53.2,"10/13/2017"
"NHGRI",0,10,4.3,2.5,17.1,3.7,0,9.2,1.8,0,0,0,NA,NA,NA,2.5,19.4,5.3,"10/13/2017"
"NHLBI",0,12,6.7,3,5.9,4.7,19.3,34.2,30.4,0,0,0,NA,NA,NA,3,40.1,25.2,"10/13/2017"
"NIAID",0,0,0,7,7,7,0,0,0,NA,NA,NA,NA,NA,NA,7,7,7,"10/13/2017"
"NIAMS",10,10,10,0,0,0,10.8,10.8,10.8,NA,NA,NA,NA,NA,NA,10.8,10.8,10.8,"10/13/2017"
"NICHD",0,0,0,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"10/13/2017"
"NIDCR",10,10,10,0,0,0,10.8,10.8,10.8,NA,NA,NA,NA,NA,NA,10.8,10.8,10.8,"10/13/2017"
"NIDDK",10,10,10,4,4,4,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,9.8,9.8,9.8,"10/13/2017"
"NIGMS",10,10,10,4,4,4,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"10/13/2017"
"All DACs",0,42,6.3,0,20,3.8,0,146.8,33.5,0,0,0,11,11,11,2.5,149.8,34.5,"10/13/2017"
"NHGRI",15.5,15.5,15.5,3.2,3.2,3.2,36,36,36,0,0,0,NA,NA,NA,39.2,39.2,39.2,"10/14/2017"
"All DACs",15.5,15.5,15.5,3.2,3.2,3.2,36,36,36,0,0,0,NA,NA,NA,39.2,39.2,39.2,"10/14/2017"
"NCI DAC",5.5,5.5,5.5,1.5,1.5,1.5,35,35,35,NA,NA,NA,NA,NA,NA,36.5,36.5,36.5,"10/15/2017"
"All DACs",5.5,5.5,5.5,1.5,1.5,1.5,35,35,35,NA,NA,NA,NA,NA,NA,36.5,36.5,36.5,"10/15/2017"
"JAAMH",0,6.2,4.8,3.1,17.5,15,5,40,11.7,NA,NA,NA,0,0,0,17.5,43.5,25.7,"10/16/2017"
"NCI DAC",0,25.6,9.6,0.2,3.5,2.1,0,96,17,0,360,280.9,4,41.8,35.9,1.5,360.1,84.5,"10/16/2017"
"NEI",6.2,10,8.7,18,18.6,18.2,0,0,0,2.8,2.8,2.8,NA,NA,NA,18,21.4,19.2,"10/16/2017"
"NHGRI",0,6.2,4.8,0.2,3.2,2.2,0,0,0,0,2.3,0.1,NA,NA,NA,1.3,3.2,2.3,"10/16/2017"
"NHLBI",3.4,60.9,12.9,0.7,64.2,13.5,0.8,20,3.2,0,20,1.7,0.8,0.8,0.8,0.7,65,16.2,"10/16/2017"
"NIAMS",3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/16/2017"
"NIDCR",3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/16/2017"
"NIGMS",1.9,3.8,2.5,1.1,1.4,1.3,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,3.3,3.6,3.5,"10/16/2017"
"NINDS",0.6,6.2,3.4,1.5,1.5,1.5,2.9,2.9,2.9,NA,NA,NA,0.8,2.9,1.4,2.4,4.4,3.4,"10/16/2017"
"All DACs",0,60.9,9,0.2,64.2,6.5,0,96,9.8,0,360,59.3,0,41.8,24.2,0.7,360.1,35.2,"10/16/2017"
"JAAMH",0.2,8.1,6.5,1.1,16.1,7.8,0,5,2,NA,NA,NA,0,0,0,1.1,21.1,9.7,"10/17/2017"
"NCI DAC",0,15,2.1,0.5,6.2,1.5,0,32.1,20,0,0,0,NA,NA,NA,0.7,34.5,19.8,"10/17/2017"
"NHGRI",0.1,25.8,8,0.7,5.7,2.5,0,2.3,0.8,0,0,0,NA,NA,NA,0.7,8,3.2,"10/17/2017"
"NHLBI",0,25.8,1.9,0.3,2,1.9,39,39,39,0,0,0,NA,NA,NA,0.3,41,38,"10/17/2017"
"NIAMS",7.5,7.5,7.5,8.5,8.5,8.5,NA,NA,NA,NA,NA,NA,7.2,7.2,7.2,15.8,15.8,15.8,"10/17/2017"
"NIDCR",7.5,7.5,7.5,8.5,8.5,8.5,NA,NA,NA,NA,NA,NA,7.2,7.2,7.2,15.8,15.8,15.8,"10/17/2017"
"NIDDK",7.5,7.5,7.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0,0,0,0.4,0.4,0.4,"10/17/2017"
"NIGMS",0.1,0.1,0.1,1.5,1.5,1.5,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"10/17/2017"
"All DACs",0,25.8,3.6,0.3,16.1,2.8,0,39,21.2,0,0,0,0,7.2,3.6,0.3,41,21.8,"10/17/2017"
"CDAC",0.1,0.2,0.1,5.1,5.4,5.2,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,7.8,8.1,8,"10/18/2017"
"JAAMH",0.2,19.2,5.4,0.8,15.3,13.1,5,39.9,10.3,NA,NA,NA,0,0,0,14.7,41.4,22,"10/18/2017"
"NCI DAC",0,29,2.9,0,7.1,1.3,0,89.2,16.5,0,347.8,151.9,7.8,32.9,26.7,0,354.8,42.4,"10/18/2017"
"NEI",0.5,8.3,3.1,15.8,15.8,15.8,2.8,2.8,2.8,2.8,2.8,2.8,NA,NA,NA,18.6,18.6,18.6,"10/18/2017"
"NHGRI",0,19.2,6,0.5,4.7,1.6,0,55,6,0,6,1.5,NA,NA,NA,0.5,56.4,6.6,"10/18/2017"
"NHLBI",0.2,12,4.6,0,13.7,5.5,0,39,22.8,0,0,0,NA,NA,NA,0,40.2,10,"10/18/2017"
"NIAID",0.5,0.5,0.5,1.7,1.7,1.7,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"10/18/2017"
"NIAMS",0.2,0.5,0.3,7.5,8.6,7.8,7,8.7,8.1,NA,NA,NA,NA,NA,NA,15.5,16.2,16,"10/18/2017"
"NICHD",0.5,0.5,0.5,4.8,4.8,4.8,0,0,0,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"10/18/2017"
"NIDDK",0.2,8.3,2.9,1.6,2.1,1.9,3.1,3.1,3.1,NA,NA,NA,0,0,0,2.1,4.7,2.9,"10/18/2017"
"NIGMS",0.1,0.1,0.1,0.9,0.9,0.9,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"10/18/2017"
"NINDS",0.2,19.2,2.2,0.1,6,3.9,0.1,33.3,6.9,NA,NA,NA,NA,NA,NA,0.2,33.4,10.9,"10/18/2017"
"All DACs",0,29,3.7,0,15.8,4.7,0,89.2,11.6,0,347.8,36.2,0,32.9,16.4,0,354.8,22.8,"10/18/2017"
"JAAMH",0,0,0,0.7,0.7,0.7,39.9,39.9,39.9,NA,NA,NA,NA,NA,NA,40.6,40.6,40.6,"10/19/2017"
"NCI DAC",0,7.8,0.5,0.1,6.7,3.9,0,26,7.8,0,354.9,141.9,26,26,26,0.1,361.2,27.2,"10/19/2017"
"NHGRI",0,1.6,0.5,0,4,1.3,0,2.3,1.4,0,0,0,NA,NA,NA,0,6.2,1.7,"10/19/2017"
"NHLBI",30,30,30,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"10/19/2017"
"NIDDK",0.9,0.9,0.9,0.7,0.7,0.7,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"10/19/2017"
"NIGMS",0,0,0,0.4,0.4,0.4,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"10/19/2017"
"All DACs",0,30,3.8,0,6.7,2.7,0,39.9,7.5,0,354.9,28.4,26,26,26,0,361.2,17.5,"10/19/2017"
"CDAC",13,13,13,3.2,3.2,3.2,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,"10/20/2017"
"JAAMH",1,1,1,18,18,18,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,24.9,24.9,24.9,"10/20/2017"
"NCI DAC",0,18.9,5.4,2.8,5,3.3,0,26,3.2,0,0,0,0.8,0.8,0.8,2.8,31,5.3,"10/20/2017"
"NHGRI",0.9,2.1,1.3,2.7,2.8,2.8,0,2.3,0.8,NA,NA,NA,NA,NA,NA,2.8,5,3.5,"10/20/2017"
"NHLBI",0,0,0,6,6,6,12.8,12.8,12.8,NA,NA,NA,NA,NA,NA,18.8,18.8,18.8,"10/20/2017"
"All DACs",0,18.9,3.6,2.7,18,7.8,0,26,3.4,0,0,0,0.8,6.9,6.2,2.8,31,11.7,"10/20/2017"
"NCI DAC",5,5,5,1.9,4.2,3,2.3,7.8,4.2,NA,NA,NA,41,41,41,4.2,45.2,16.4,"10/21/2017"
"NHGRI",4.9,4.9,4.9,2,2,2,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"10/21/2017"
"NHLBI",5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/21/2017"
"All DACs",4.9,5,5,1.9,4.2,2.6,2.2,7.8,3.2,NA,NA,NA,41,41,41,4.2,45.2,11.2,"10/21/2017"
"NHLBI",3.1,13,3.9,9.6,9.6,9.6,NA,NA,NA,0,0,0,NA,NA,NA,9.6,9.6,9.6,"10/22/2017"
"All DACs",3.1,13,3.9,9.6,9.6,9.6,NA,NA,NA,0,0,0,NA,NA,NA,9.6,9.6,9.6,"10/22/2017"
"JAAMH",0,31.8,13.8,14.9,15.1,15.1,20.8,20.8,20.8,NA,NA,NA,6.9,6.9,6.9,22,35.9,34.3,"10/23/2017"
"NCI DAC",0,11.1,4.8,0,6.8,1.7,0,27.9,17.1,0,323.2,161.6,0.9,27.9,14.4,0.2,323.7,23.1,"10/23/2017"
"NHGRI",0,31.8,9.4,0.2,7,1.7,0,72.1,17,0,7.9,0.2,NA,NA,NA,0.2,79.1,6.3,"10/23/2017"
"NHLBI",0,31.8,19.4,3.2,3.2,3.2,13,13,13,13,13,13,NA,NA,NA,16.2,16.2,16.2,"10/23/2017"
"NIDDK",5,31.8,22.8,6.9,6.9,6.9,0,0,0,NA,NA,NA,0,0,0,6.9,6.9,6.9,"10/23/2017"
"NIGMS",3.1,11.1,7.1,27.9,28.1,28,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,28,28.2,28.1,"10/23/2017"
"NINDS",0,31.8,15.9,1.2,1.4,1.3,0.7,0.7,0.7,NA,NA,NA,2,2,2,2.1,3.1,2.6,"10/23/2017"
"All DACs",0,31.8,10.8,0,28.1,3.1,0,72.1,15.7,0,323.2,7.1,0,27.9,5.4,0.2,323.7,16.2,"10/23/2017"
"JAAMH",0,4.8,2,1.1,14.4,11.4,3.2,29.2,19.9,0,3.3,1.9,0,6.9,5.2,1.1,35.2,29.3,"10/24/2017"
"NCI DAC",0,6.1,2.8,0.1,6.1,1.5,0,69.9,19.2,0,354.9,118.3,5.7,69.9,21.8,0.1,355.8,28.8,"10/24/2017"
"NEI",2.9,2.9,2.9,13.1,13.1,13.1,17.8,17.8,17.8,NA,NA,NA,NA,NA,NA,30.9,30.9,30.9,"10/24/2017"
"NHGRI",0,15,3,0.6,5.8,3.9,0,69.9,3.7,0,70.8,15.1,NA,NA,NA,0.6,72,9,"10/24/2017"
"NHLBI",0,6.8,1.6,0.1,23.2,2.9,0.2,31.8,14.5,0,31.8,15.9,NA,NA,NA,0.1,34.1,17.9,"10/24/2017"
"NIAID",0.1,0.1,0.1,43.1,43.1,43.1,9,9,9,NA,NA,NA,NA,NA,NA,52.1,52.1,52.1,"10/24/2017"
"NIAMS",25,25,25,3.3,3.3,3.3,7,7,7,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"10/24/2017"
"NICHD",0,4.1,2.3,0.1,6.7,2.3,0,0,0,0,0,0,NA,NA,NA,0.1,6.7,2.3,"10/24/2017"
"NIDDK",0,4.1,1.6,5.5,6,5.7,0,0,0,NA,NA,NA,0,15.5,5.2,5.8,21,10.2,"10/24/2017"
"NIGMS",4.1,4.1,4.1,26.7,26.7,26.7,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,26.8,26.8,26.8,"10/24/2017"
"NINDS",0,4.1,1.7,0,0.5,0.2,0,22,10,NA,NA,NA,22,22,22,0.5,22,11.4,"10/24/2017"
"All DACs",0,25,2.2,0,43.1,4.9,0,69.9,13.9,0,354.9,19.7,0,69.9,10.7,0.1,355.8,20,"10/24/2017"
"CDAC",0.8,0.8,0.8,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"10/25/2017"
"ES DAC",0.8,0.8,0.8,0.1,0.1,0.1,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,5.3,5.3,5.3,"10/25/2017"
"JAAMH",0,39.9,1.8,0.4,13.3,11.7,0,29.2,19.5,NA,NA,NA,NA,NA,NA,0.4,34.4,31.2,"10/25/2017"
"NCI DAC",0,6.3,1.1,0.8,5.3,4.5,0,34.8,9,0,346.8,173.4,35.9,35.9,35.9,4.8,352,21.9,"10/25/2017"
"NEI",0.8,0.8,0.8,9.5,9.5,9.5,2.8,2.8,2.8,2.8,2.8,2.8,NA,NA,NA,12.2,12.2,12.2,"10/25/2017"
"NHGRI",0,12,1.2,0.2,5.2,4.8,0,28,1.3,0,0,0,35.9,35.9,35.9,0.3,40.9,7.1,"10/25/2017"
"NHLBI",0,6.2,2.2,0.8,1.4,1.4,0,53.7,15.9,0,0,0,NA,NA,NA,1.1,55.1,17.1,"10/25/2017"
"NIAID",0.8,0.8,0.8,42.4,42.4,42.4,9,9,9,NA,NA,NA,NA,NA,NA,51.5,51.5,51.5,"10/25/2017"
"NIAMS",0.8,0.8,0.8,5.2,5.2,5.2,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,9.2,9.2,9.2,"10/25/2017"
"NICHD",0.8,0.8,0.8,6.3,6.3,6.3,0,0,0,NA,NA,NA,NA,NA,NA,6.3,6.3,6.3,"10/25/2017"
"NIDCR",1.6,1.6,1.6,4.6,4.6,4.6,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,"10/25/2017"
"NIDDK",0.8,0.8,0.8,5.2,5.2,5.2,0,0,0,NA,NA,NA,NA,NA,NA,5.2,5.2,5.2,"10/25/2017"
"NIGMS",0.8,0.8,0.8,26.3,26.3,26.3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,26.4,26.4,26.4,"10/25/2017"
"NINDS",0,0.8,0.6,0.1,1,0.4,0,20,5,0,0,0,NA,NA,NA,0.1,21,5.2,"10/25/2017"
"All DACs",0,39.9,1.5,0.1,42.4,4.5,0,53.7,10.5,0,346.8,43.7,35.9,35.9,35.9,0.1,352,16.4,"10/25/2017"
"CDAC",5.8,5.8,5.8,8.9,8.9,8.9,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,9.2,9.2,9.2,"10/26/2017"
"JAAMH",0,0,0,12.4,12.4,12.4,20.8,20.8,20.8,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,"10/26/2017"
"NCI DAC",0,29.3,5.3,0,8,3.9,0,233,71.6,0,0,0,34.8,34.8,34.8,3.8,237,60.7,"10/26/2017"
"NHGRI",0,5.8,2,3.7,4.3,4,0,2.3,1.1,0,0,0,NA,NA,NA,3.7,6.4,5,"10/26/2017"
"NHLBI",0,5.8,2,0.2,4.1,3.7,0,13.9,0.8,0,0,0,NA,NA,NA,0.2,14.1,4.4,"10/26/2017"
"NIDCR",0,0,0,3.9,3.9,3.9,18,18,18,NA,NA,NA,NA,NA,NA,22,22,22,"10/26/2017"
"NIGMS",0,0,0,24.8,24.8,24.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,24.8,24.8,24.8,"10/26/2017"
"All DACs",0,29.3,3.1,0,24.8,4.1,0,233,16.9,0,0,0,34.8,34.8,34.8,0.2,237,20,"10/26/2017"
"CDAC",0,0,0,7.8,7.8,7.8,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,8.1,8.1,8.1,"10/27/2017"
"ES DAC",12,12,12,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/27/2017"
"JAAMH",0,24.6,17,3,32,21,8.2,71.9,19.2,0,0,0,0,7,4.5,4.1,82.7,37.3,"10/27/2017"
"NCI DAC",0,16,6.1,2.6,3.5,3,0,21.8,10,0,317.1,158.6,21.8,34.8,26.1,2.6,320.2,20.9,"10/27/2017"
"NEI",0,0,0,10,10,10,17.8,17.8,17.8,NA,NA,NA,NA,NA,NA,27.8,27.8,27.8,"10/27/2017"
"NHGRI",0,24.6,2.9,2.8,7.2,4.4,0,9,2.2,0,2.3,0.2,NA,NA,NA,2.8,12.1,5.6,"10/27/2017"
"NHLBI",0,20.9,0.8,2.7,6.3,3.4,0.2,46.2,9.1,0,0,0,25,25,25,2.9,49.3,12.7,"10/27/2017"
"NIAMS",24.6,24.6,24.6,3,3,3,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,7,7,7,"10/27/2017"
"NIDDK",0,0,0,2.8,2.8,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"10/27/2017"
"NIGMS",12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/27/2017"
"NINDS",0,24.6,4.5,2.9,3.1,3,0,9.2,6.9,NA,NA,NA,NA,NA,NA,3,12.1,9.8,"10/27/2017"
"All DACs",0,24.6,6.9,2.6,32,7.7,0,71.9,11,0,317.1,9.7,0,34.8,14,2.6,320.2,19.6,"10/27/2017"
"CDAC",0.5,0.5,0.5,6.7,6.7,6.7,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,7,7,7,"10/28/2017"
"ES DAC",0.5,0.5,0.5,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,0,0,0,1.9,1.9,1.9,"10/28/2017"
"JAAMH",0.6,0.6,0.6,9.9,9.9,9.9,20.8,20.8,20.8,NA,NA,NA,NA,NA,NA,30.7,30.7,30.7,"10/28/2017"
"NCI DAC",0.5,0.7,0.5,1.8,6,1.9,0,7.9,7.5,0,350.1,343,7.9,21.9,21.3,2.3,351.9,288.5,"10/28/2017"
"NHGRI",0.5,0.5,0.5,5.8,5.8,5.8,NA,NA,NA,0,0,0,NA,NA,NA,5.8,5.8,5.8,"10/28/2017"
"NHLBI",0.5,0.5,0.5,1.8,1.8,1.8,NA,NA,NA,0,0,0,NA,NA,NA,1.8,1.8,1.8,"10/28/2017"
"NIAMS",0.6,0.6,0.6,1.8,1.8,1.8,18,18,18,NA,NA,NA,NA,NA,NA,19.8,19.8,19.8,"10/28/2017"
"NIDCR",0.5,0.5,0.5,1.9,1.9,1.9,NA,NA,NA,3.9,3.9,3.9,NA,NA,NA,5.8,5.8,5.8,"10/28/2017"
"NIGMS",0.5,0.5,0.5,22.9,22.9,22.9,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,23,23,23,"10/28/2017"
"NINDS",0.6,0.6,0.6,1.8,1.8,1.8,10,16.1,14.1,NA,NA,NA,NA,NA,NA,11.8,17.9,15.9,"10/28/2017"
"All DACs",0.5,0.7,0.5,1.8,22.9,3.5,0,20.8,9.2,0,350.1,280.7,0,21.9,20.3,1.8,351.9,220.4,"10/28/2017"
"NCI DAC",0.9,33.1,12.7,0.6,1.3,1,2.3,7.1,4.7,NA,NA,NA,9,9,9,2.9,10.2,7.1,"10/29/2017"
"NHGRI",2.7,33.1,10.6,0.6,1,0.8,0,2.3,1.1,0,0,0,NA,NA,NA,0.8,2.9,1.4,"10/29/2017"
"NIAMS",26.2,26.2,26.2,1.8,1.8,1.8,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,18.8,18.8,18.8,"10/29/2017"
"All DACs",0.9,33.1,13.3,0.6,1.8,1,0,16.9,5.7,0,0,0,9,9,9,0.8,18.8,5.7,"10/29/2017"
"JAAMH",0,35,4.4,2.7,28.8,18.9,8.2,8.2,8.2,0,0,0,NA,NA,NA,2.7,37,24,"10/30/2017"
"NCI DAC",0,27.8,2.6,0,2.2,1.7,0,69.7,43.1,0,350,119.7,8.8,8.9,8.8,0.3,350.3,47.2,"10/30/2017"
"NEI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/30/2017"
"NHGRI",0,5.6,0.5,0.2,1,0.6,0,9,4.5,0,0,0,NA,NA,NA,0.2,9.3,2.8,"10/30/2017"
"NHLBI",0,12.3,2.5,0,3.2,0.5,0,46.9,6.9,0,0,0,0,0,0,0,49.9,4,"10/30/2017"
"NIAID",75.2,75.2,75.2,37.1,37.1,37.1,0,0,0,NA,NA,NA,NA,NA,NA,37.1,37.1,37.1,"10/30/2017"
"NIAMS",0,0,0,1,1,1,NA,NA,NA,2.9,2.9,2.9,NA,NA,NA,3.8,3.8,3.8,"10/30/2017"
"NICHD",10.8,10.8,10.8,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"10/30/2017"
"NINDS",0,1.7,0.9,0,1,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,"10/30/2017"
"All DACs",0,75.2,2.9,0,37.1,2.4,0,69.7,21.7,0,350,8,0,8.9,1.4,0,350.3,18.3,"10/30/2017"
"CDAC",0,22.2,11.1,3.6,3.7,3.6,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,3.9,4,4,"10/31/2017"
"ES DAC",0.2,0.2,0.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,14,14,14,"10/31/2017"
"JAAMH",0,11.8,3.8,0,28.1,21.8,8.2,8.2,8.2,0,0,0,0.2,11.1,5.7,0,36.3,28.4,"10/31/2017"
"NCI DAC",0,22.2,4.1,0,5.8,1.1,0,71,39.5,0,343.9,160.4,7,125,13.9,0.4,345.2,52.2,"10/31/2017"
"NEI",0,0.8,0.5,3,3.4,3.2,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,5.8,6.1,6,"10/31/2017"
"NHGRI",0,22.2,5.5,0.4,5.7,1.8,0,2.3,0.5,0,0,0,NA,NA,NA,0.4,8,2,"10/31/2017"
"NHLBI",0,13,5.7,0,12.8,3.2,0,46,7,0,0,0,NA,NA,NA,0,48.2,8.1,"10/31/2017"
"NIAMS",5.2,5.2,5.2,0,0,0,NA,NA,NA,16.9,16.9,16.9,NA,NA,NA,16.9,16.9,16.9,"10/31/2017"
"NICHD",0,0,0,2.8,2.8,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"10/31/2017"
"NIDCR",0,0,0,0.7,0.7,0.7,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"10/31/2017"
"NIDDK",13,13,13,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,4.3,4.3,4.3,7.1,7.1,7.1,"10/31/2017"
"NIGMS",0.2,22.2,11.2,19.8,19.9,19.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,19.9,20,19.9,"10/31/2017"
